cycle,CAND_ID,CAND_ELECTION_YR,FEC_ELECTION_YR,CMTE_ID,CMTE_TP,CMTE_DSGN,LINKAGE_ID
2014,H6NV02172,2012,2014,C00460758,H,P,197624
2014,H6NV02222,2006,2014,C00430801,H,P,197625
2014,H6NV03014,2012,2014,C00417410,H,P,197626
2014,H6NY00060,2012,2014,C00518696,H,P,197627
2014,H6NY03031,2014,2014,C00213611,H,P,197628
2014,H6NY04112,2014,2014,C00318931,H,P,197629
2014,H6NY04112,2014,2014,C00501825,N,J,197630
2014,H6NY10093,2010,2014,C00437863,H,A,197631
2014,H6NY13071,2008,2014,C00421453,H,P,197632
2014,H6NY17130,2012,2014,C00517169,H,P,197633
2014,H6NY19029,2014,2014,C00302422,H,P,197634
2014,H6NY19029,2014,2014,C00452045,N,J,197635
2014,H6NY19144,2010,2014,C00417451,H,P,197636
2014,H6NY25125,2014,2014,C00512749,N,J,197640
2014,H6NY25125,2014,2014,C00532879,N,J,197641
2014,H6NY25125,2014,2014,C00417550,H,P,197638
2014,H6NY25125,2014,2014,C00452045,N,J,197639
2014,H6NY25141,2008,2014,C00446849,H,P,197642
2014,H6NY27162,2006,2014,C00430272,H,P,197643
2014,H6NY29168,2010,2014,C00452045,N,J,197645
2014,H6NY29168,2010,2014,C00411306,H,P,197644
2014,H6NY36015,2004,2014,C00025379,H,P,197646
2014,H6OH02086,2012,2014,C00410647,H,P,197647
2014,H6OH02102,2008,2014,C00411215,H,P,197648
2014,H6OH02144,2006,2014,C00418475,H,P,197649
2014,H6OH04082,2014,2014,C00416594,H,P,197650
2014,H6OH04082,2014,2014,C00484360,N,J,197651
2014,H6OH06038,2006,2014,C00265892,H,P,197652
2014,H6OH06095,2012,2014,C00412015,H,P,197653
2014,H6OH06095,2012,2014,C00512749,N,J,197654
2014,H6OH07101,2010,2014,C00483750,H,P,197655
2014,H6OH13133,2012,2014,C00417816,H,P,197656
2014,H6OH15104,2012,2014,C00416156,H,P,197657
2014,H6OH16029,2008,2014,C00005041,H,P,197658
2014,H6OH23033,2012,2014,C00325704,N,U,199883
2014,H6OK03116,2002,2014,C00380345,H,P,199495
2014,H6OK03181,2006,2014,C00412205,H,P,197660
2014,H6OK05228,2010,2014,C00421750,H,A,197661
2014,H6OK05228,2010,2014,C00460709,H,P,197662
2014,H6OK05244,2006,2014,C00425843,H,P,197663
2014,H6OR02116,2014,2014,C00542787,N,J,199424
2014,H6OR02116,2014,2014,C00333427,H,P,197665
2014,H6OR02116,2014,2014,C00527549,N,J,197666
2014,H6OR03064,2014,2014,C00415992,N,J,197668
2014,H6OR03064,2014,2014,C00501825,N,J,197669
2014,H6OR03064,2014,2014,C00307314,H,P,197667
2014,H6OR04047,2014,2014,C00215905,H,P,197670
2014,H6OR05069,2008,2014,C00316307,H,P,197671
2014,H6OR05119,2008,2014,C00422097,H,P,197672
2014,H6PA04110,2012,2014,C00501825,N,J,197673
2014,H6PA05091,2008,2014,C00311852,H,P,197674
2014,H6PA10109,2012,2014,C00414391,H,P,197677
2014,H6PA13087,2006,2014,C00416784,H,P,197679
2014,H6PA16197,2014,2014,C00310136,H,P,197680
2014,H6PA16288,2012,2014,C00518290,H,P,197681
2014,H6PA17120,2012,2014,C00509653,H,P,197682
2014,H6RI02227,2012,2014,C00487355,H,P,197683
2014,H6SC01136,2014,2014,C00479758,H,P,199468
2014,H6SC01136,2013,2014,C00479758,H,P,197684
2014,H6TN01313,2008,2014,C00421891,H,P,197685
2014,H6TN01388,2014,2014,C00444471,H,P,197686
2014,H6TN04176,2010,2014,C00467266,H,P,197687
2014,H6TN05264,2008,2014,C00456806,H,P,197688
2014,H6TN09068,2014,2014,C00422980,H,P,197689
2014,H6TX00115,2012,2014,C00309237,H,P,197690
2014,H6TX02079,2014,2014,C00553859,H,P,200418
2014,H6TX02095,2006,2014,C00308387,H,P,197691
2014,H6TX08100,2014,2014,C00547877,H,J,199932
2014,H6TX08100,2014,2014,C00531285,N,J,200000
2014,H6TX08100,2014,2014,C00311043,H,P,197692
2014,H6TX09033,2012,2014,C00512749,N,J,197694
2014,H6TX09033,2012,2014,C00508077,H,P,197693
2014,H6TX12060,2014,2014,C00310532,H,P,197695
2014,H6TX12078,2012,2014,C00498964,H,P,197696
2014,H6TX15055,2014,2014,C00310896,H,P,197697
2014,H6TX15113,2014,2014,C00427708,H,P,197698
2014,H6TX21012,2014,2014,C00547877,H,J,199940
2014,H6TX21012,2014,2014,C00197160,H,P,197699
2014,H6TX21178,2010,2014,C00420083,H,P,197700
2014,H6TX22101,2012,2014,C00305342,H,P,197701
2014,H6TX22119,2006,2014,C00417881,H,P,197702
2014,H6TX22143,2014,2014,C00547877,H,J,199923
2014,H6TX22143,2014,2014,C00518241,H,P,197703
2014,H6TX22218,2006,2014,C00430496,H,P,199536
2014,H6TX23166,2006,2014,C00428771,H,P,197704
2014,H6TX31011,2006,2014,C00411371,H,P,197705
2014,H6UT02333,2006,2014,C00417204,H,P,197706
2014,H6UT03042,2008,2014,C00344705,H,P,197707
2014,H6VA01117,2014,2014,C00256925,H,P,197708
2014,H6VA05068,2010,2014,C00315986,H,P,197709
2014,H6VA08203,2008,2014,C00418467,H,P,197710
2014,H6VA10050,2014,2014,C00166017,H,P,197711
2014,H6VA10191,2008,2014,C00429654,H,P,197712
2014,H6VT00160,2014,2014,C00413179,H,P,197713
2014,H6VT00210,2010,2014,C00485706,H,P,197714
2014,H6WA01162,2012,2014,C00525147,H,P,197715
2014,H6WA03135,2010,2014,C00310904,H,P,197716
2014,H6WA03150,2006,2014,C00426171,H,P,197717
2014,H6WA05023,1994,2014,C00002592,H,P,197718
2014,H6WA06021,2012,2014,C00037606,N,B,197719
2014,H6WA07409,2014,2014,C00512137,H,A,197720
2014,H6WA07409,2014,2014,C00558346,H,P,201366
2014,H6WA08068,2012,2014,C00505412,H,P,197721
2014,H6WA09025,2014,2014,C00501825,N,J,197723
2014,H6WA09025,2014,2014,C00304709,H,P,197722
2014,H6WI01176,2016,2014,C00570390,H,P,201824
2014,H6WI03099,2014,2014,C00312017,H,P,197724
2014,H6WI07033,2010,2014,C00017830,H,P,197725
2014,H6WI08106,2012,2014,C00512749,N,J,197727
2014,H6WI08106,2012,2014,C00503854,H,P,197726
2014,H6WV04057,2014,2014,C00081356,H,P,197728
2014,H8AK00116,2008,2014,C00440297,H,P,197729
2014,H8AL02080,2008,2014,C00442525,H,P,197730
2014,H8AL02130,2010,2014,C00446138,H,P,200200
2014,H8AL03039,2002,2014,C00370254,H,P,197731
2014,H8AL03047,2010,2014,C00442871,H,P,197732
2014,H8AL05109,2012,2014,C00509372,H,P,197733
2014,H8AS00052,2014,2014,C00570432,H,P,201826
2014,H8AS00052,2014,2014,C00447904,H,A,197734
2014,H8AZ01104,2014,2014,C00564229,N,J,201287
2014,H8AZ01104,2014,2014,C00542449,N,J,199412
2014,H8AZ01104,2014,2014,C00437293,H,P,197735
2014,H8AZ01104,2014,2014,C00569368,H,J,201768
2014,H8AZ01138,2008,2014,C00443069,H,P,197736
2014,H8AZ01146,2008,2014,C00443358,H,P,197737
2014,H8AZ01161,2014,2014,C00550319,H,P,200166
2014,H8AZ01161,2014,2014,C00512301,H,A,197738
2014,H8AZ02094,2008,2014,C00445585,H,P,197739
2014,H8AZ06012,2014,2014,C00434993,H,A,197740
2014,H8AZ06012,2014,2014,C00445692,H,A,197741
2014,H8AZ06012,2014,2014,C00462291,H,A,197742
2014,H8AZ06012,2014,2014,C00564591,H,P,201313
2014,H8AZ06038,2010,2014,C00444646,H,A,197743
2014,H8AZ06038,2010,2014,C00467647,H,P,197744
2014,H8AZ06053,2010,2014,C00447367,H,P,197745
2014,H8AZ08034,2008,2014,C00449496,H,P,197746
2014,H8CA00069,2008,2014,C00434241,H,P,197747
2014,H8CA00085,2008,2014,C00447532,H,P,197748
2014,H8CA00101,2008,2014,C00453191,H,P,197749
2014,H8CA00119,2008,2014,C00453464,H,P,197750
2014,H8CA01109,2014,2014,C00326363,H,P,197751
2014,H8CA01182,2010,2014,C00482034,H,P,197752
2014,H8CA03105,2014,2014,C00565457,N,J,201392
2014,H8CA03105,2014,2014,C00567339,N,J,201589
2014,H8CA03105,2014,2014,C00444836,H,P,197753
2014,H8CA04152,2014,2014,C00446815,H,P,197754
2014,H8CA05035,2014,2014,C00213512,H,P,197755
2014,H8CA05035,2014,2014,C00492421,N,J,197756
2014,H8CA05134,2014,2014,C00334532,H,P,200098
2014,H8CA07031,2014,2014,C00482976,H,P,197757
2014,H8CA08062,2010,2014,C00436154,H,P,197758
2014,H8CA08088,2008,2014,C00450007,H,P,197759
2014,H8CA09060,2014,2014,C00331769,H,P,197760
2014,H8CA12098,2014,2014,C00258475,H,P,197761
2014,H8CA12171,2014,2014,C00443705,H,P,197762
2014,H8CA17089,2012,2014,C00438317,H,P,197763
2014,H8CA20059,2014,2014,C00544031,N,J,199567
2014,H8CA20059,2014,2014,C00370056,H,P,197764
2014,H8CA22089,2014,2014,C00568097,N,J,201662
2014,H8CA22089,2014,2014,C00331389,H,P,197765
2014,H8CA22089,2014,2014,C00501825,N,J,197766
2014,H8CA23087,2014,2014,C00560326,H,P,200925
2014,H8CA25058,2012,2014,C00445106,H,P,197767
2014,H8CA26080,2008,2014,C00435966,H,P,197768
2014,H8CA27088,2014,2014,C00562199,H,P,201115
2014,H8CA27088,2014,2014,C00467712,H,A,197769
2014,H8CA34068,2014,2014,C00334706,H,P,197770
2014,H8CA35032,2012,2014,C00088658,H,P,197771
2014,H8CA36097,2014,2014,C00493023,H,P,197772
2014,H8CA37079,2012,2014,C00090357,Q,U,197773
2014,H8CA37137,2012,2014,C00434571,H,P,197774
2014,H8CA37145,2007,2014,C00434654,H,P,197775
2014,H8CA37160,2008,2014,C00435115,H,P,197776
2014,H8CA37228,2007,2014,C00435388,H,P,197777
2014,H8CA37277,2010,2014,C00454256,H,P,197778
2014,H8CA40057,2006,2014,C00223297,H,P,197779
2014,H8CA41063,2013,2014,C00511519,H,J,197781
2014,H8CA41063,2013,2014,C00546028,N,J,199724
2014,H8CA41063,2013,2014,C00331496,H,P,197780
2014,H8CA41063,2014,2014,C00546028,N,J,199726
2014,H8CA41063,2014,2014,C00547836,H,J,199951
2014,H8CA41063,2014,2014,C00511519,H,J,199487
2014,H8CA41063,2014,2014,C00331496,H,P,199486
2014,H8CA41063,2014,2014,C00546382,H,J,199777
2014,H8CA41063,2013,2014,C00547836,H,J,199930
2014,H8CA41063,2013,2014,C00546382,H,J,199774
2014,H8CA41139,2012,2014,C00443424,H,P,197782
2014,H8CA42061,2014,2014,C00224691,H,P,197783
2014,H8CA42194,2008,2014,C00436444,H,P,197784
2014,H8CA42210,2012,2014,C00440750,H,A,197785
2014,H8CA42210,2012,2014,C00524231,H,P,197786
2014,H8CA44034,2012,2014,C00493387,N,J,197788
2014,H8CA44034,2012,2014,C00520395,H,J,197789
2014,H8CA44034,2012,2014,C00332890,N,D,201108
2014,H8CA45106,2008,2014,C00442822,H,P,197790
2014,H8CA45114,2008,2014,C00443283,H,P,197791
2014,H8CA46104,2008,2014,C00450817,H,P,197792
2014,H8CA47045,2008,2014,C00433987,H,P,197793
2014,H8CA50049,2008,2014,C00437772,H,P,197794
2014,H8CA51039,2008,2014,C00448035,H,P,197795
2014,H8CA52052,2014,2014,C00433524,H,P,197796
2014,H8CA52060,2008,2014,C00437947,H,P,197797
2014,H8CO02137,2014,2014,C00493122,N,J,197802
2014,H8CO02137,2014,2014,C00471706,H,J,197800
2014,H8CO02137,2014,2014,C00487561,H,J,197801
2014,H8CO02137,2014,2014,C00512749,N,J,197804
2014,H8CO02137,2014,2014,C00501825,N,J,197803
2014,H8CO02137,2014,2014,C00435370,H,P,197799
2014,H8CO04059,1998,2014,C00555490,N,J,200535
2014,H8CO04067,2010,2014,C00487561,H,J,197805
2014,H8CO06138,2014,2014,C00570457,H,P,201828
2014,H8CO06138,2014,2014,C00561969,N,J,201102
2014,H8CO06138,2014,2014,C00563379,N,J,201199
2014,H8CO06138,2014,2014,C00528851,H,J,197809
2014,H8CO06138,2014,2014,C00539940,H,J,197810
2014,H8CO06138,2014,2014,C00495077,N,J,197806
2014,H8CO06138,2014,2014,C00497180,H,A,197807
2014,H8CO06138,2014,2014,C00511519,H,J,197808
2014,H8CO06138,2014,2014,C00567354,H,J,201588
2014,H8CO06153,2008,2014,C00442061,H,P,197811
2014,H8CO06161,2008,2014,C00442053,H,A,197812
2014,H8CO06195,2008,2014,C00447391,H,P,197813
2014,H8CO07029,2008,2014,C00449470,H,P,197814
2014,H8CT01046,2014,2014,C00330142,H,P,197815
2014,H8CT01111,2010,2014,C00449181,H,P,197816
2014,H8CT01129,2008,2014,C00454330,H,P,197817
2014,H8CT02077,2010,2014,C00442681,H,P,197818
2014,H8CT02085,2014,2014,C00443903,H,A,197819
2014,H8CT02085,2014,2014,C00528810,H,P,197820
2014,H8CT04057,2008,2014,C00215699,H,P,197821
2014,H8CT04172,2014,2014,C00434191,H,P,197822
2014,H8CT04172,2014,2014,C00501825,N,J,197823
2014,H8CT04172,2014,2014,C00527416,H,J,197824
2014,H8CT05120,2008,2014,C00434084,H,P,197825
2014,H8CT05138,2008,2014,C00441659,H,P,197826
2014,H8CT05153,2008,2014,C00452458,H,P,197827
2014,H8CT06045,1998,2014,C00329433,H,P,197828
2014,H8DE00046,2012,2014,C00487983,H,P,197830
2014,H8DE00046,2012,2014,C00431338,H,A,197829
2014,H8FL00026,2008,2014,C00431163,H,A,197831
2014,H8FL00034,2008,2014,C00445163,H,P,197832
2014,H8FL01099,2014,2014,C00555201,H,P,200505
2014,H8FL01099,2014,2014,C00479360,H,A,197833
2014,H8FL01099,2014,2014,C00512210,H,A,197834
2014,H8FL02063,2010,2014,C00441030,H,P,197835
2014,H8FL02071,2010,2014,C00465856,H,P,197836
2014,H8FL06056,2012,2014,C00229377,H,P,197837
2014,H8FL14167,2008,2014,C00446245,H,P,197838
2014,H8FL15073,2008,2014,C00441766,H,P,197839
2014,H8FL15107,2014,2014,C00444968,H,P,197840
2014,H8FL16022,2014,2014,C00560391,H,J,200933
2014,H8FL16022,2014,2014,C00432906,H,P,197841
2014,H8FL16022,2014,2014,C00527697,H,J,197842
2014,H8FL16022,2014,2014,C00529024,N,J,197843
2014,H8FL19042,2010,2014,C00446468,H,P,197844
2014,H8FL19059,2008,2014,C00449033,H,P,197845
2014,H8FL21022,2008,2014,C00441915,H,P,197846
2014,H8FL21048,2008,2014,C00448134,H,P,197847
2014,H8FL22038,2012,2014,C00435628,N,U,197848
2014,H8FL24018,2008,2014,C00436824,H,P,197849
2014,H8FL24042,2010,2014,C00469577,H,P,197850
2014,H8FL25015,2014,2014,C00521781,H,P,197851
2014,H8GA02053,2010,2014,C00450015,H,P,197852
2014,H8GA06112,2002,2014,C00369454,H,P,197853
2014,H8GA09041,2008,2014,C00450718,H,P,197854
2014,H8GA10031,2008,2014,C00432799,H,P,197855
2014,H8GA10049,2014,2014,C00485037,N,J,197857
2014,H8GA10056,2008,2014,C00432666,H,P,197858
2014,H8GA10072,2008,2014,C00434449,H,P,197859
2014,H8GA10122,2008,2014,C00450643,H,P,197860
2014,H8GA11013,2008,2014,C00455758,H,P,197861
2014,H8GA12011,2014,2014,C00444422,H,P,197862
2014,H8GU00022,2012,2014,C00529982,H,P,197863
2014,H8IA02043,2014,2014,C00567677,H,J,201616
2014,H8IA02043,2014,2014,C00558825,H,P,200819
2014,H8IA02043,2014,2014,C00566075,N,J,201467
2014,H8IA03082,2008,2014,C00447359,H,P,197864
2014,H8ID01090,2010,2014,C00452045,N,J,197865
2014,H8ID02064,2014,2014,C00331397,H,P,197866
2014,H8ID02064,2014,2014,C00494252,H,J,197867
2014,H8ID02114,2008,2014,C00450478,H,P,197868
2014,H8IL01098,2008,2014,C00450825,H,A,197869
2014,H8IL01098,2008,2014,C00452474,H,A,197870
2014,H8IL04076,2008,2014,C00433276,H,P,197871
2014,H8IL04084,2008,2014,C00435164,H,P,197872
2014,H8IL05065,2009,2014,C00436634,H,P,197873
2014,H8IL05099,2010,2014,C00457895,H,P,197874
2014,H8IL06071,2008,2014,C00440537,H,P,197875
2014,H8IL08044,2006,2014,C00332114,H,A,197876
2014,H8IL08044,2006,2014,C00411314,H,P,197877
2014,H8IL08069,2008,2014,C00435842,H,P,197878
2014,H8IL08077,2008,2014,C00436568,H,P,197879
2014,H8IL09067,2014,2014,C00327023,H,P,197880
2014,H8IL10099,2008,2014,C00435529,H,P,197881
2014,H8IL11113,2013,2014,C00452045,N,J,197882
2014,H8IL11113,2013,2014,C00539932,H,P,197883
2014,H8IL11113,2014,2014,C00452045,N,J,199288
2014,H8IL11113,2014,2014,C00539932,H,P,199289
2014,H8IL13069,2012,2014,C00330241,H,P,197884
2014,H8IL13069,2012,2014,C00528851,H,J,197885
2014,H8IL13101,2008,2014,C00437335,H,P,197886
2014,H8IL13135,2008,2014,C00454892,H,P,197887
2014,H8IL14059,2008,2014,C00434530,H,P,197888
2014,H8IL14067,2014,2014,C00435099,H,P,197889
2014,H8IL14075,2008,2014,C00435834,H,P,197890
2014,H8IL14117,2008,2014,C00440107,H,P,197891
2014,H8IL18043,2014,2014,C00437756,H,P,197892
2014,H8IL18043,2014,2014,C00469395,N,J,197893
2014,H8IL19090,2008,2014,C00439455,H,P,197894
2014,H8IL21021,2012,2014,C00238444,H,P,197895
2014,H8IN01096,2014,2014,C00357434,H,P,197896
2014,H8IN02060,2012,2014,C00350397,H,P,197897
2014,H8IN03050,2008,2014,C00434647,H,P,197898
2014,H8IN05097,2012,2014,C00432948,H,P,197899
2014,H8IN05121,2008,2014,C00453456,H,P,197900
2014,H8IN07150,2014,2014,C00466805,H,A,197901
2014,H8IN07150,2014,2014,C00546721,H,P,199800
2014,H8IN07150,2014,2014,C00496695,H,A,200163
2014,H8IN07184,2014,2014,C00442921,H,P,197902
2014,H8IN07218,2008,2014,C00447219,H,P,197903
2014,H8IN07234,2008,2014,C00445635,H,P,197904
2014,H8IN07259,2014,2014,C00568774,H,P,201738
2014,H8KS02090,2014,2014,C00433730,H,P,197905
2014,H8KS03056,2012,2014,C00483529,H,P,197906
2014,H8KS03072,2008,2014,C00451641,H,P,197907
2014,H8KY02031,2014,2014,C00445023,H,P,197908
2014,H8LA00017,2014,2014,C00451807,H,A,197909
2014,H8LA01056,2008,2014,C00440818,H,P,197910
2014,H8LA02054,2014,2014,C00451336,H,P,197911
2014,H8LA02062,2008,2014,C00451062,H,P,197912
2014,H8LA02088,2008,2014,C00453753,H,P,197913
2014,H8LA02112,2010,2014,C00455808,H,P,197914
2014,H8LA04225,2014,2014,C00445015,H,P,197915
2014,H8LA04241,2008,2014,C00447193,H,P,197916
2014,H8LA04258,2008,2014,C00446898,H,P,197917
2014,H8LA06055,2008,2014,C00444380,H,P,197918
2014,H8MA01035,2008,2014,C00449397,H,P,197919
2014,H8MA02041,2014,2014,C00226522,H,P,197920
2014,H8MA04054,2010,2014,C00453498,H,P,197921
2014,H8MA05143,2014,2014,C00433136,H,P,197922
2014,H8MA05143,2014,2014,C00501825,N,J,197923
2014,H8MA05150,2007,2014,C00433235,H,P,197924
2014,H8MA05200,2008,2014,C00437855,H,P,197925
2014,H8MA06083,2008,2014,C00450023,H,P,197926
2014,H8MA08071,2014,2014,C00336388,H,P,197927
2014,H8MD00013,2008,2014,C00436451,H,P,197928
2014,H8MD01094,2014,2014,C00435974,H,P,197929
2014,H8MD01110,2008,2014,C00438861,H,P,197930
2014,H8MD01128,2008,2014,C00442558,H,P,197931
2014,H8MD06085,2008,2014,C00443994,H,P,197932
2014,H8ME01120,2014,2014,C00433391,H,P,197933
2014,H8MI01107,2008,2014,C00435420,H,P,197934
2014,H8MI01115,2010,2014,C00481358,H,P,197935
2014,H8MI02089,2008,2014,C00439810,H,P,197936
2014,H8MI05074,2008,2014,C00443804,H,P,197937
2014,H8MI09050,2014,2014,C00561860,H,P,201057
2014,H8MI09068,2014,2014,C00501825,N,J,197939
2014,H8MI11205,2008,2014,C00440156,H,P,197940
2014,H8MI13185,2012,2014,C00513085,H,P,197941
2014,H8MN01220,2012,2014,C00433821,H,P,199442
2014,H8MN02053,2010,2014,C00442533,H,P,197942
2014,H8MN02061,2008,2014,C00446500,H,P,197943
2014,H8MN03077,2014,2014,C00439661,H,P,197944
2014,H8MN03085,2008,2014,C00452045,N,J,197946
2014,H8MN05098,2000,2014,C00559468,H,P,200866
2014,H8MN06047,2014,2014,C00493049,N,J,197948
2014,H8MN06047,2014,2014,C00326629,H,P,197947
2014,H8MN06070,2012,2014,C00454488,H,P,197949
2014,H8MN06088,2010,2014,C00482836,H,P,197950
2014,H8MO06076,2008,2014,C00447730,H,P,197951
2014,H8MO09096,2008,2014,C00444158,H,P,197952
2014,H8MO09104,2008,2014,C00445940,H,P,197953
2014,H8MO09153,2014,2014,C00447748,H,A,197954
2014,H8MO09153,2014,2014,C00458679,H,P,197955
2014,H8MP00041,2014,2014,C00469882,H,P,197956
2014,H8MS02051,2010,2014,C00446062,H,P,197957
2014,H8MS03067,2014,2014,C00494484,N,J,197959
2014,H8MS03067,2014,2014,C00441295,H,P,197958
2014,H8MS03091,2010,2014,C00482554,H,P,197960
2014,H8MS05047,2014,2014,C00558957,H,P,201010
2014,H8NC03043,2014,2014,C00552943,H,P,200360
2014,H8NC07044,2014,2014,C00306829,H,P,197961
2014,H8NC08075,2008,2014,C00439133,H,P,197962
2014,H8NC10030,2008,2014,C00438572,H,P,197963
2014,H8NC13018,2008,2014,C00435669,H,P,197964
2014,H8NC13026,2008,2014,C00441345,H,P,197965
2014,H8NE02139,2014,2014,C00547836,H,J,199913
2014,H8NE02139,2014,2014,C00330811,H,P,197966
2014,H8NE02139,2014,2014,C00557058,N,J,200673
2014,H8NE02212,2008,2014,C00445072,H,P,197967
2014,H8NH01111,2010,2014,C00482224,H,P,197968
2014,H8NH02192,2010,2014,C00446914,H,P,197969
2014,H8NJ02117,2010,2014,C00451799,H,P,197970
2014,H8NJ03073,2014,2014,C00501825,N,J,197972
2014,H8NJ03073,2014,2014,C00226928,H,P,197971
2014,H8NJ03164,2008,2014,C00444216,H,P,197973
2014,H8NJ04014,2014,2014,C00096412,H,P,197974
2014,H8NJ05052,2014,2014,C00487066,N,J,197976
2014,H8NJ05052,2014,2014,C00386110,H,P,197975
2014,H8NJ06118,2008,2014,C00366195,Q,U,199765
2014,H8NJ07132,2008,2014,C00444638,H,P,197978
2014,H8NJ08056,2010,2014,C00449231,H,P,197979
2014,H8NJ09088,2014,2014,C00555284,H,P,200503
2014,H8NJ12082,2010,2014,C00476283,H,P,197980
2014,H8NM01257,2014,2014,C00501254,H,P,197982
2014,H8NM01265,2008,2014,C00439919,H,P,197983
2014,H8NM01299,2008,2014,C00443960,H,P,197984
2014,H8NM01307,2008,2014,C00444828,H,P,197985
2014,H8NM01315,2008,2014,C00445239,H,P,197986
2014,H8NM03162,2008,2014,C00442160,H,P,197987
2014,H8NM03196,2014,2014,C00443689,H,P,197988
2014,H8NM03196,2014,2014,C00501825,N,J,197989
2014,H8NV03036,2014,2014,C00499467,H,P,197992
2014,H8NV03036,2014,2014,C00450577,Q,D,199822
2014,H8NY01148,2014,2014,C00552547,H,P,200316
2014,H8NY01148,2014,2014,C00566216,N,J,201507
2014,H8NY01148,2014,2014,C00566075,N,J,201470
2014,H8NY03045,2010,2014,C00229302,H,P,197993
2014,H8NY03128,2012,2014,C00444232,H,P,197994
2014,H8NY04050,2014,2014,C00562306,H,P,201129
2014,H8NY05081,2012,2014,C00453027,H,A,197995
2014,H8NY05099,2010,2014,C00452938,H,P,197996
2014,H8NY06048,2014,2014,C00329375,H,A,197997
2014,H8NY06048,2014,2014,C00430991,H,P,197998
2014,H8NY06105,2008,2014,C00451559,H,P,197999
2014,H8NY07046,2014,2014,C00338954,H,P,198000
2014,H8NY07046,2014,2014,C00541086,N,J,199328
2014,H8NY09091,2012,2014,C00327742,H,P,198001
2014,H8NY09117,1998,2014,C00331793,H,P,198002
2014,H8NY13028,2008,2014,C00328070,H,P,198003
2014,H8NY13069,2014,2014,C00542266,H,P,199399
2014,H8NY13077,2010,2014,C00452045,N,J,198005
2014,H8NY13077,2010,2014,C00451138,H,P,198004
2014,H8NY13085,2008,2014,C00451831,H,P,198006
2014,H8NY13127,2008,2014,C00453639,H,P,198007
2014,H8NY15122,2012,2014,C00453043,H,P,198008
2014,H8NY19058,2014,2014,C00236513,H,P,198009
2014,H8NY19140,2008,2014,C00441956,H,P,198010
2014,H8NY19157,2008,2014,C00445627,H,P,198011
2014,H8NY20056,2014,2014,C00219881,H,P,198012
2014,H8NY20080,2002,2014,C00332411,H,P,198013
2014,H8NY20148,2008,2014,C00445759,H,P,198014
2014,H8NY21161,2008,2014,C00446252,H,P,198015
2014,H8NY21203,2014,2014,C00450049,H,P,198016
2014,H8NY22045,2006,2014,C00337428,H,P,198017
2014,H8NY22102,2012,2014,C00441212,H,P,198018
2014,H8NY22110,2008,2014,C00441220,H,P,198019
2014,H8NY22136,2008,2014,C00444091,H,P,198020
2014,H8NY23118,2008,2014,C00446757,H,P,198021
2014,H8NY24066,2014,2014,C00451005,H,P,198022
2014,H8NY26061,2008,2014,C00452045,N,J,198024
2014,H8NY26087,2012,2014,C00493916,H,P,198025
2014,H8NY26103,2008,2014,C00451658,H,P,198026
2014,H8NY27036,2008,2014,C00225623,Q,U,199890
2014,H8NY27077,2008,2014,C00336065,H,P,198028
2014,H8NY29032,2014,2014,C00544916,N,J,199630
2014,H8NY29032,2014,2014,C00562355,N,J,201121
2014,H8NY29032,2014,2014,C00520379,H,P,198029
2014,H8NY29032,2014,2014,C00525360,N,J,198030
2014,H8NY29032,2014,2014,C00539940,H,J,198031
2014,H8OH01043,2014,2014,C00301838,H,P,198032
2014,H8OH01076,2010,2014,C00453662,H,P,198033
2014,H8OH02041,2008,2014,C00339424,H,P,198034
2014,H8OH03098,2012,2014,C00448266,H,P,198035
2014,H8OH05036,2014,2014,C00438697,H,P,198036
2014,H8OH07057,2008,2014,C00438994,H,P,198037
2014,H8OH07065,2012,2014,C00440115,H,P,198038
2014,H8OH07099,2012,2014,C00443143,H,P,198039
2014,H8OH10077,2008,2014,C00442384,H,P,198040
2014,H8OH11059,2008,2014,C00456269,H,P,198041
2014,H8OH11141,2014,2014,C00454694,H,P,198042
2014,H8OH11182,2008,2014,C00455931,H,P,198043
2014,H8OH11190,2008,2014,C00454744,H,P,198044
2014,H8OH11273,2008,2014,C00457333,H,P,198045
2014,H8OH12057,2006,2014,C00340067,H,P,199484
2014,H8OH12073,2008,2014,C00443630,H,P,198046
2014,H8OH13097,2008,2014,C00443861,H,P,198047
2014,H8OH14087,2010,2014,C00477141,H,P,198048
2014,H8OH14103,2014,2014,C00536391,H,P,198049
2014,H8OH15076,2014,2014,C00565077,N,J,201360
2014,H8OH15076,2014,2014,C00441352,H,P,198050
2014,H8OH15076,2014,2014,C00527549,N,J,198051
2014,H8OH15076,2014,2014,C00559328,H,J,200860
2014,H8OH15100,2008,2014,C00454769,H,P,198052
2014,H8OH16058,2014,2014,C00435065,H,P,198054
2014,H8OH16058,2014,2014,C00452045,N,J,198055
2014,H8OH16066,2008,2014,C00435685,H,P,198056
2014,H8OH17064,2008,2014,C00443879,H,P,198057
2014,H8OH18088,2010,2014,C00435198,H,P,198058
2014,H8OK02122,2008,2014,C00451930,H,P,198059
2014,H8OR03045,2012,2014,C00453860,H,P,198061
2014,H8OR04134,2014,2014,C00450106,H,P,198062
2014,H8OR05107,2014,2014,C00446906,H,P,198063
2014,H8OR05107,2014,2014,C00501825,N,J,198064
2014,H8PA01153,2014,2014,C00333740,H,P,198065
2014,H8PA01229,2008,2014,C00448050,H,P,198066
