cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,winner,total_votes,totalspend,costvote
H4TX10028,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160148.39,TX,35,1,D,15399.0,0.0,60124.0,0.0,1,75523.0,160148.39,2.1205247408074364
H4TX10093,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753775.53,TX,10,1,R,22901.0,0.0,97726.0,0.0,1,120627.0,753775.53,6.248812703623567
H4TX13014,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,408307.32,TX,13,1,R,36477.0,0.0,108107.0,0.0,1,144584.0,408307.32,2.8240145520942845
H4TX13014,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433021.86,TX,13,1,R,56807.0,0.0,180078.0,0.0,1,236885.0,433021.86,1.8279834518859361
H4TX18054,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187966.52,TX,18,1,D,9512.0,0.0,65936.0,0.0,1,75448.0,187966.52,2.4913386703424876
H4TX18054,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305659.25,TX,18,1,D,21171.0,0.0,146223.0,0.0,1,167394.0,305659.25,1.8259868931980836
H4TX18054,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228903.31,TX,18,1,D,14373.0,0.0,76097.0,0.0,1,90470.0,228903.31,2.5301570686415387
H4TX20027,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9825.03,TX,20,0,R,4832.0,0.0,54976.0,0.0,0,59808.0,9825.03,0.164276183788122
H4TX22023,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2968692.33,TX,22,1,R,15490.0,0.0,150386.0,0.0,1,165876.0,2968692.33,17.89705762135571
H4VA05055,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2255.4,VA,5,0,L,0.0,0.0,4298.0,0.0,0,4298.0,2255.4,0.5247557003257329
H4VA08174,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,VA,8,0,IND,0.0,0.0,6094.0,0.0,0,6094.0,12.0,0.001969149983590417
H4VA08182,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107690.86,VA,8,0,R,115.0,0.0,63810.0,0.0,0,63925.0,107690.86,1.6846438795463434
H4VA08224,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2370292.71,VA,8,0,D,17783.0,0.0,128102.0,0.0,1,145885.0,2370292.71,16.247679405010796
H4VA11020,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2882057.46,VA,11,1,R,0.0,0.0,130468.0,0.0,1,130468.0,2882057.46,22.09014823558267
H4VI00054,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284630.25,VI,0,1,D,3957.0,0.0,11512.0,0.0,1,15469.0,284630.25,18.400042019522918
H4VI00120,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330630.0,VI,0,0,I,0.0,0.0,7522.0,0.0,0,7522.0,330630.0,43.9550651422494
H4VI00120,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340591.39,VI,0,0,IND,0.0,0.0,11201.0,0.0,0,11201.0,340591.39,30.407230604410323
H4WA02157,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8983.73,WA,2,0,R,36002.0,0.0,79518.0,0.0,0,115520.0,8983.73,0.07776774584487534
H4WA04088,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569046.83,WA,4,0,R,33965.0,0.0,75307.0,0.0,0,109272.0,569046.83,5.207617962515557
H4WA08071,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529044.81,WA,8,1,R,66220.0,0.0,180204.0,0.0,1,246424.0,1529044.81,6.204934624874201
H4WA08071,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,906276.13,WA,8,1,R,66715.0,0.0,125741.0,0.0,1,192456.0,906276.13,4.7090042918900945
H4WI01064,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2463.0,WI,1,0,D,7111.0,0.0,95761.0,0.0,0,102872.0,2463.0,0.02394237499027918
H4WI02054,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660682.72,WI,2,0,R,26974.0,0.0,145810.0,0.0,0,172784.0,660682.72,3.8237494212427077
H4WI02054,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,950188.38,WI,2,0,R,19219.0,0.0,113015.0,0.0,0,132234.0,950188.38,7.185658605199873
H4WI03144,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300748.36,WI,3,0,R,13552.0,0.0,119540.0,0.0,0,133092.0,300748.36,2.2597027619992183
H4WI04183,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402295.68,WI,4,1,D,18342.0,0.0,222728.0,0.0,1,241070.0,402295.68,1.6687919691375948
H4WI04183,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,527531.24,WI,4,1,D,33107.0,0.0,143559.0,0.0,1,176666.0,527531.24,2.986037154857188
H4WI04183,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696250.48,WI,4,1,D,34525.0,0.0,235257.0,0.0,1,269782.0,696250.48,2.5807892298225976
H4WI04183,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816900.96,WI,4,1,D,52413.0,0.0,179045.0,0.0,1,231458.0,816900.96,3.5293701665096906
H4WI08077,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21389.68,WI,8,0,D,18030.0,0.0,101345.0,0.0,0,119375.0,21389.68,0.17918056544502617
H4WV02023,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6924.93,WV,2,0,D,22563.0,0.0,68560.0,0.0,0,91123.0,6924.93,0.07599541279369644
H6AK00045,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1537375.46,AK,0,0,L,4147.0,0.0,7157.0,0.0,0,11304.0,1537375.46,136.0027830856334
H6AK00045,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3105480.66,AK,0,1,R,48195.0,0.0,158939.0,0.0,1,207134.0,3105480.66,14.992616663609065
H6AK00045,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,861169.9,AK,0,1,R,74310.0,0.0,175384.0,0.0,1,249694.0,861169.9,3.448901054891187
H6AK00045,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654221.84,AK,0,1,R,58789.0,0.0,185296.0,0.0,1,244085.0,654221.84,2.6803033369522913
H6AK00045,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,791161.04,AK,0,1,R,79393.0,0.0,142572.0,0.0,1,221965.0,791161.04,3.5643504156060644
H6AL04098,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588732.43,AL,4,1,R,0.0,0.0,191110.0,0.0,1,191110.0,588732.43,3.0805945790382503
H6AL04098,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594693.35,AL,4,1,R,0.0,0.0,128484.0,0.0,1,128484.0,594693.35,4.628540129510289
H6AL04098,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564425.24,AL,4,1,R,0.0,0.0,196741.0,0.0,1,196741.0,564425.24,2.8688745101427764
H6AL04098,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,385195.62,AL,4,1,R,0.0,0.0,167714.0,0.0,1,167714.0,385195.62,2.296740999558773
H6AL04098,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600317.94,AL,4,1,R,0.0,0.0,199071.0,0.0,1,199071.0,600317.94,3.015597148755971
H6AL04098,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603389.43,AL,4,1,R,0.0,0.0,132831.0,0.0,1,132831.0,603389.43,4.542534724574836
H6AR01072,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,631547.76,AR,1,1,D,0.0,0.0,162388.0,0.0,1,162388.0,631547.76,3.8891282607089193
H6AR01072,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,921844.81,AR,1,1,D,0.0,0.0,127577.0,0.0,1,127577.0,921844.81,7.2257915611748205
H6AR02203,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,790236.03,AR,2,1,D,0.0,0.0,160834.0,0.0,1,160834.0,790236.03,4.913364276210254
H6AR02203,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,340936.02,AR,2,1,D,0.0,0.0,124871.0,0.0,1,124871.0,340936.02,2.7303058356223624
H6AR02203,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133845.92,AR,2,1,D,0.0,0.0,212303.0,0.0,1,212303.0,133845.92,0.6304476149654032
H6AZ00035,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465848.98,AZ,1,0,D,20273.0,0.0,88691.0,0.0,0,108964.0,1465848.98,13.452598839983848
H6AZ05067,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1824731.15,AZ,5,0,D,20852.0,0.0,101838.0,0.0,1,122690.0,1824731.15,14.872696633792485
H6AZ05067,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302141.29,AZ,5,1,D,25174.0,0.0,149033.0,0.0,1,174207.0,2302141.29,13.214975804646198
H6AZ05067,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2284461.47,AZ,5,1,D,29716.0,0.0,91749.0,0.0,0,121465.0,2284461.47,18.807569834931876
H6AZ08038,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2633431.63,AZ,8,1,D,46223.0,0.0,179629.0,0.0,1,225852.0,2633431.63,11.659988089545365
H6AZ08038,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3680219.07,AZ,8,1,D,55530.0,0.0,138280.0,0.0,1,193810.0,3680219.07,18.98879866879934
H6AZ08137,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1838.0,AZ,8,0,L,516.0,0.0,4849.0,0.0,0,5365.0,1838.0,0.34259086672879774
H6CA02010,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351812.72,CA,2,1,R,79923.0,0.0,182119.0,0.0,1,262042.0,351812.72,1.34258141824593
H6CA02010,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433330.38,CA,2,1,R,69669.0,0.0,134911.0,0.0,1,204580.0,433330.38,2.118146348616678
H6CA05310,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4827.0,CA,5,0,GRE,720.0,0.0,6466.0,0.0,0,7186.0,4827.0,0.6717227943222933
H6CA06185,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,CA,6,0,R,19448.0,0.0,64405.0,0.0,0,83853.0,191.0,0.002277795666225418
H6CA06193,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.0,CA,6,0,R,29527.0,0.0,77073.0,0.0,0,106600.0,510.0,0.004784240150093808
H6CA08140,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111850.43,CA,8,0,R,7260.0,0.0,19800.0,0.0,0,27060.0,111850.43,4.133423133776792
H6CA08165,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31068.33,CA,8,0,GRE,2647.0,0.0,13653.0,0.0,0,16300.0,31068.33,1.9060325153374233
H6CA09023,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371479.91,CA,13,1,D,42897.0,0.0,166829.0,0.0,1,209726.0,371479.91,1.7712630289043798
H6CA09023,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284794.69,CA,13,1,D,48603.0,0.0,118278.0,0.0,1,166881.0,284794.69,1.7065734864963658
H6CA09023,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1369727.3,CA,15,1,D,39943.0,0.0,110646.0,0.0,0,150589.0,1369727.3,9.09579916195738
H6CA10138,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2410.0,CA,10,0,R,33198.0,0.0,66069.0,0.0,0,99267.0,2410.0,0.02427795742794685
H6CA14098,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8105.0,CA,14,0,GRE,1134.0,0.0,4633.0,0.0,0,5767.0,8105.0,1.4054100919022021
H6CA20137,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6755.0,CA,20,0,R,11257.0,0.0,32118.0,0.0,0,43375.0,6755.0,0.1557348703170029
H6CA21028,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422043.98,CA,24,1,R,78839.0,0.0,178660.0,0.0,1,257499.0,422043.98,1.6390121126683987
H6CA21028,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,836876.5,CA,24,1,R,51923.0,0.0,129812.0,0.0,1,181735.0,836876.5,4.604927504333232
H6CA21028,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688871.35,CA,24,1,R,45124.0,0.0,174492.0,0.0,1,219616.0,688871.35,3.1367083910097624
H6CA21028,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698436.45,CA,24,1,R,71041.0,0.0,144055.0,0.0,1,215096.0,698436.45,3.2470917636776133
H6CA22133,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22701.0,CA,22,0,D,31966.0,0.0,55226.0,0.0,0,87192.0,22701.0,0.2603564547206166
H6CA24113,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6141192.74,CA,30,1,D,40589.0,0.0,149456.0,0.0,1,190045.0,6141192.74,32.314413638875
H6CA24113,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,830654.48,CA,30,1,D,40787.0,0.0,86568.0,0.0,1,127355.0,830654.48,6.5223546778689485
H6CA25136,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193497.49,CA,25,0,D,23203.0,0.0,55913.0,0.0,0,79116.0,193497.49,2.445744097274887
H6CA29179,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12039.0,CA,29,0,GRE,423.0,0.0,8197.0,0.0,0,8620.0,12039.0,1.3966357308584687
H6CA36125,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21111.0,CA,36,0,R,23881.0,0.0,53068.0,0.0,0,76949.0,21111.0,0.2743505438667169
H6CA36125,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,CA,36,0,R,20109.0,0.0,78543.0,0.0,0,98652.0,534.0,0.005412966792361027
H6CA36141,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8176.0,CA,36,0,PAF,92.0,0.0,4592.0,0.0,0,4684.0,8176.0,1.7455166524338173
H6CA39129,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,CA,39,0,R,12870.0,0.0,37384.0,0.0,0,50254.0,600.0,0.011939348111593107
H6CA45084,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,707290.99,CA,45,0,D,22776.0,0.0,64613.0,0.0,0,87389.0,707290.99,8.093592900708327
H6CA46033,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991220.3,CA,46,1,D,20172.0,0.0,49738.0,0.0,1,69910.0,991220.3,14.178519525103706
H6CA48039,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994910.46,CA,48,1,R,55483.0,0.0,120130.0,0.0,1,175613.0,1994910.46,11.359696947264723
H6CO01141,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478412.68,CO,1,1,D,47579.0,0.0,177077.0,0.0,1,224656.0,478412.68,2.129534399259312
H6CO01141,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341599.03,CO,1,1,D,26000.0,0.0,129446.0,0.0,1,155446.0,341599.03,2.1975414613434894
H6CO01141,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543895.01,CO,1,1,D,35804.0,0.0,203756.0,0.0,1,239560.0,543895.01,2.270391592920354
H6CO01141,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557692.1699999999,CO,1,1,D,57527.0,0.0,140073.0,0.0,1,197600.0,557692.1699999999,2.822328795546558
H6CO01141,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769447.38,CO,1,1,D,43514.0,0.0,183281.0,0.0,1,226795.0,769447.38,3.3926999272470733
H6CO02123,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14799.0,CO,2,0,R,15396.0,0.0,65481.0,0.0,0,80877.0,14799.0,0.1829815645980934
H6CO04152,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,CO,4,0,CRP,0.0,0.0,27133.0,0.0,0,27133.0,282.0,0.010393248074300667
H6CO05076,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74586.69,CO,5,1,R,52282.0,0.0,193333.0,0.0,1,245615.0,74586.69,0.30367318771247687
H6CO05159,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,938994.44,CO,5,0,R,15126.0,0.0,123264.0,0.0,1,138390.0,938994.44,6.78513216272852
H6CO06033,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792418.61,CO,6,0,D,18673.0,0.0,108007.0,0.0,0,126680.0,792418.61,6.255277944426902
H6CO07023,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2909104.24,CO,7,0,D,15598.0,0.0,103918.0,0.0,1,119516.0,2909104.24,24.34070952843134
H6CT05124,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777900.72,CT,5,1,D,0.0,0.0,118231.0,0.0,0,118231.0,2777900.72,23.49553602693033
H6CT05124,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2777900.72,CT,5,1,WF,0.0,0.0,4648.0,0.0,0,4648.0,2777900.72,597.6550602409638
H6DE01063,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36075.59,DE,0,0,GRE,0.0,0.0,4463.0,0.0,0,4463.0,36075.59,8.083260138920009
H6FL00046,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2154766.44,FL,2,1,D,0.0,0.0,201577.0,0.0,1,201577.0,2154766.44,10.689545136597925
H6FL00046,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,666924.91,FL,2,1,D,0.0,0.0,216804.0,0.0,1,216804.0,666924.91,3.0761651537794505
H6FL00046,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3797297.41,FL,2,1,D,42415.0,0.0,105211.0,0.0,0,147626.0,3797297.41,25.722416173302808
H6FL04071,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24690.0,FL,4,0,D,0.0,0.0,61704.0,0.0,0,61704.0,24690.0,0.4001361338000778
H6FL07090,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9726.0,FL,7,0,D,0.0,0.0,87584.0,0.0,0,87584.0,9726.0,0.11104767994154184
H6FL08247,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145382.97,FL,9,0,R,12585.0,0.0,98856.0,0.0,0,111441.0,145382.97,1.3045734514227258
H6FL09070,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1485440.17,FL,9,1,R,0.0,0.0,216591.0,0.0,1,216591.0,1485440.17,6.85827282758748
H6FL11126,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524938.7,FL,11,1,D,29556.0,0.0,91328.0,0.0,1,120884.0,524938.7,4.342499420932464
H6FL11126,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661417.09,FL,14,1,D,0.0,0.0,197121.0,0.0,1,197121.0,661417.09,3.355386234850675
H6FL11175,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27456.01,FL,11,0,R,0.0,0.0,42454.0,0.0,0,42454.0,27456.01,0.6467237480567202
H6FL11175,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54515.09,FL,11,0,R,0.0,0.0,72825.0,0.0,0,72825.0,54515.09,0.7485765877102643
H6FL12165,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,FL,12,0,IND,0.0,0.0,20636.0,0.0,0,20636.0,250.0,0.01211475092072107
H6FL13148,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8031997.86,FL,13,0,R,20918.0,0.0,119309.0,0.0,1,140227.0,8031997.86,57.27854022406527
H6FL13148,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983542.75,FL,13,1,R,61517.0,0.0,183811.0,0.0,1,245328.0,983542.75,4.009092928650623
H6FL13148,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2707890.81,FL,16,1,R,0.0,0.0,187147.0,0.0,1,187147.0,2707890.81,14.469325236311564
H6FL13148,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927476.37,FL,16,1,R,0.0,0.0,169126.0,0.0,1,169126.0,927476.37,5.483937242056219
H6FL22065,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6632.0,FL,22,0,IND,0.0,0.0,4254.0,0.0,0,4254.0,6632.0,1.5590032910202163
H6GA04129,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545066.92,GA,4,1,D,28095.0,0.0,131760.0,0.0,1,159855.0,545066.92,3.409758343498796
H6GA04129,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,364178.97,GA,4,1,D,52982.0,0.0,208861.0,0.0,1,261843.0,364178.97,1.3908295047032
H6GA04129,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583092.27,GA,4,1,D,26514.0,0.0,161211.0,0.0,1,187725.0,583092.27,3.106098122253296
H6GA05217,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774419.61,GA,5,1,D,44379.0,0.0,130782.0,0.0,1,175161.0,774419.61,4.4211874218576055
H6GA05217,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970177.46,GA,5,1,D,69985.0,0.0,234330.0,0.0,1,304315.0,970177.46,3.188069796099436
H6GA05217,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397424.47,GA,5,1,D,48001.0,0.0,170326.0,0.0,1,218327.0,397424.47,1.8203175511961414
H6GA09201,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15165.0,GA,9,0,D,10354.0,0.0,39240.0,0.0,0,49594.0,15165.0,0.3057829576158406
H6GA10142,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18595.0,GA,10,0,D,23110.0,0.0,57032.0,0.0,0,80142.0,18595.0,0.2320256544633276
H6GA11041,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,GA,11,0,DEM ,18881.0,0.0,48261.0,0.0,0,67142.0,48.0,0.0007149027434392779
H6HI01121,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,927274.2,HI,1,1,D,73934.0,0.0,128567.0,0.0,1,202501.0,927274.2,4.579109238966721
H6HI01121,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853750.03,HI,1,1,D,76140.0,0.0,154208.0,0.0,1,230348.0,853750.03,3.7063487853161305
