cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,state_abbreviation,district,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,ge_winner_indicator,total_votes,totalspend,costpervote
H0TN05242,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,TN,5,0,REP,1129.0,0.0,0.0,0.0,0,1129.0,500.0,0.4428697962798937
H0TN05291,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876.49,TN,5,0,IND,0.0,0.0,333.0,0.0,0,333.0,1876.49,5.635105105105105
H0TN06224,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375773.32,TN,6,0,REP,24091.0,0.0,0.0,0.0,0,24091.0,375773.32,15.59807895064547
H0TN06224,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336101.84,TN,6,0,R,19836.0,0.0,0.0,0.0,0,19836.0,336101.84,16.944033071183707
H0TN06240,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745067.6,TN,6,0,REP,23808.0,0.0,0.0,0.0,0,23808.0,745067.6,31.29484206989247
H0TN06240,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5898.55,,,,,0.0,0.0,0.0,0.0,,,5898.55,
H0TN06240,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1329771.27,TN,4,0,R,34755.0,0.0,0.0,0.0,0,34755.0,1329771.27,38.26129391454467
H0TN06265,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3813.62,TN,6,0,DEM,817.0,0.0,0.0,0.0,0,817.0,3813.62,4.667833537331701
H0TN06273,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201190.47,TN,6,0,DEM,9430.0,0.0,56145.0,0.0,0,65575.0,201190.47,3.068097140678612
H0TN06273,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6626.11,,,,,0.0,0.0,0.0,0.0,,,6626.11,
H0TN08246,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2567753.86,TN,8,0,REP,35024.0,0.0,98759.0,0.0,0,133783.0,2567753.86,19.193424127131248
H0TN08261,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050907.71,TN,8,0,REP,17637.0,0.0,0.0,0.0,1,17637.0,1050907.71,59.58540057832965
H0TN08287,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1557474.98,TN,9,0,R,11748.0,0.0,59742.0,0.0,0,71490.0,1557474.98,21.785913834102672
H0TN08287,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-800.0,,,,,0.0,0.0,0.0,0.0,,,-800.0,
H0TN08303,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.38,TN,8,0,REP,1546.0,0.0,0.0,0.0,0,1546.0,820.38,0.5306468305304011
H0TN09046,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20511.9,TN,9,0,DEM,17153.0,0.0,0.0,0.0,0,17153.0,20511.9,1.1958199731825339
H0TN09061,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210245.69,TN,9,0,REP,13295.0,0.0,33879.0,0.0,0,47174.0,210245.69,4.456812863017764
H0TX04037,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1117818.41,TX,4,1,R,22484.0,0.0,182866.0,0.0,1,205350.0,1117818.41,5.443478987095203
H0TX04037,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820346.94,TX,4,1,R,41764.0,0.0,206906.0,0.0,1,248670.0,820346.94,3.2989381107491855
H0TX04037,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763535.74,TX,4,1,REP,39579.0,0.0,136338.0,0.0,1,175917.0,763535.74,4.340318104560674
H0TX04037,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558480.64,TX,4,1,R,38202.0,0.0,182679.0,0.0,1,220881.0,558480.64,2.5284231780913706
H0TX04110,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5000.0,,,,,0.0,0.0,0.0,0.0,,,5000.0,
H0TX07055,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406076.52,TX,7,1,R,26561.0,0.0,175440.0,0.0,1,202001.0,406076.52,2.010269850149257
H0TX07055,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539135.86,TX,7,1,REP,27788.0,0.0,99318.0,0.0,1,127106.0,539135.86,4.241623998867087
H0TX07055,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1730198.07,TX,7,1,R,44477.0,0.0,162635.0,0.0,1,207112.0,1730198.07,8.353924784657577
H0TX07147,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3275.0,TX,7,0,D,2848.0,1545.0,0.0,0.0,0,4393.0,3275.0,0.7455042112451628
H0TX07147,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,223.0,TX,7,0,D,2491.0,0.0,0.0,0.0,0,2491.0,223.0,0.08952228020875151
H0TX08095,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6707.02,TX,8,0,REP,8614.0,0.0,0.0,0.0,0,8614.0,6707.02,0.7786185279777108
H0TX09135,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6153.0,TX,9,0,REP,2317.0,0.0,0.0,0.0,0,2317.0,6153.0,2.6555891238670695
H0TX09143,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14469.13,TX,9,0,REP,4629.0,0.0,24201.0,0.0,0,28830.0,14469.13,0.5018775580992022
H0TX09143,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.52,TX,9,0,R,7255.0,0.0,36139.0,0.0,0,43394.0,585.52,0.013493109646494906
H0TX10174,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1247.0,TX,10,0,REP,4656.0,0.0,0.0,0.0,0,4656.0,1247.0,0.26782646048109965
H0TX11115,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35627.78,TX,11,0,R,12917.0,0.0,0.0,0.0,0,12917.0,35627.78,2.758208562359681
H0TX14127,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,,,,,0.0,0.0,0.0,0.0,,,1100.0,
H0TX15058,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1133.0,TX,15,0,REP,3310.0,0.0,0.0,0.0,0,3310.0,1133.0,0.3422960725075529
H0TX15066,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8645.0,TX,15,0,DEM,7282.0,0.0,0.0,0.0,0,7282.0,8645.0,1.1871738533369953
H0TX17062,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190318.79,TX,17,0,REP,9853.0,0.0,0.0,0.0,0,9853.0,190318.79,19.315821577184614
H0TX17070,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9858.0,TX,17,0,REP,3119.0,0.0,0.0,0.0,0,3119.0,9858.0,3.1606284065405577
H0TX18193,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1250.0,TX,18,0,REP,1199.0,0.0,0.0,0.0,0,1199.0,1250.0,1.042535446205171
H0TX22104,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6425.0,,,,,0.0,0.0,0.0,0.0,,,6425.0,
H0TX22112,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55609.99,TX,22,0,DEM,7467.0,0.0,62082.0,0.0,0,69549.0,55609.99,0.7995800083394441
H0TX22112,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36013.51,TX,22,0,D,3666.0,0.0,80203.0,0.0,0,83869.0,36013.51,0.4294019244297655
H0TX22112,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.89,,,,,0.0,0.0,0.0,0.0,,,352.89,
H0TX24118,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9901.0,TX,24,0,REP,6298.0,0.0,0.0,0.0,0,6298.0,9901.0,1.5720863766275008
H0TX27046,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18592.07,TX,27,0,LIB,0.0,0.0,5372.0,0.0,0,5372.0,18592.07,3.460921444527178
H0TX28036,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4714.46,TX,28,0,REP,4792.0,0.0,0.0,0.0,0,4792.0,4714.46,0.9838188647746244
H0TX28044,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135132.47,TX,28,0,REP,13629.0,0.0,46740.0,0.0,0,60369.0,135132.47,2.238441418608889
H0TX29075,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283540.54,TX,29,0,REP,4137.0,0.0,22825.0,0.0,0,26962.0,283540.54,10.51630220310066
H0TX32012,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4185.6,,,,,0.0,0.0,0.0,0.0,,,4185.6,
H0UT02096,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616161.25,UT,2,1,DEM,0.0,0.0,133231.0,0.0,1,133231.0,1616161.25,12.130519548753668
H0UT02096,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2420320.4,UT,2,1,DEM,23067.0,0.0,127151.0,0.0,1,150218.0,2420320.4,16.112053149422838
H0UT02096,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2361079.11,UT,4,1,D,0.0,0.0,119803.0,0.0,1,119803.0,2361079.11,19.708013238399705
H0UT02096,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303347.06,,,,,0.0,0.0,0.0,0.0,,,303347.06,
H0VA01151,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.75,,,,,0.0,0.0,0.0,0.0,,,471.75,
H0VA01177,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12358.0,VA,1,0,REP,3963.0,0.0,0.0,0.0,0,3963.0,12358.0,3.1183446883673986
H0VA02092,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269064.32,VA,2,0,REP,9762.0,0.0,0.0,0.0,0,9762.0,269064.32,27.56241753738988
H0VA02092,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5347.37,,,,,0.0,0.0,0.0,0.0,,,5347.37,
H0VA02118,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32095.64,VA,2,0,REP,2950.0,0.0,0.0,0.0,0,2950.0,32095.64,10.879877966101695
H0VA05053,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259522.11,VA,5,0,REP,802.0,0.0,0.0,0.0,0,802.0,259522.11,323.5936533665835
H0VA06028,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5235.85,VA,6,0,LIB,0.0,0.0,15309.0,0.0,0,15309.0,5235.85,0.34201123522111176
H0VA07075,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19536.53,VA,7,0,IGR,0.0,0.0,15164.0,0.0,0,15164.0,19536.53,1.2883493801107886
H0VA08040,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603819.73,VA,8,1,D,24121.0,0.0,171986.0,0.0,1,196107.0,1603819.73,8.178289046285956
H0VA08040,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,875946.88,VA,8,1,DEM,0.0,0.0,144700.0,0.0,1,144700.0,875946.88,6.053537525915687
H0VA08040,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874773.97,VA,8,1,D,11792.0,0.0,222986.0,0.0,1,234778.0,874773.97,3.72596227074087
H0VA08040,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1083078.85,VA,8,1,DEM,0.0,0.0,116404.0,0.0,1,116404.0,1083078.85,9.304481375210475
H0VA08040,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,883647.55,VA,8,1,D,23018.0,0.0,226847.0,0.0,1,249865.0,883647.55,3.536499909951374
H0VA08040,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,674321.14,,,,,0.0,0.0,0.0,0.0,,,674321.14,
H0VA08149,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202279.68,VA,8,0,R,0.0,0.0,107370.0,0.0,0,107370.0,202279.68,1.8839497066219615
H0VA09063,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10923.45,VA,9,0,REP,0.0,0.0,0.0,0.0,0,0.0,10923.45,inf
H0VA10145,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23755.71,VA,10,0,LIB,0.0,0.0,3393.0,0.0,0,3393.0,23755.71,7.001388152077807
H0VA11077,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,491014.98,VA,11,0,REP,15815.0,0.0,0.0,0.0,0,15815.0,491014.98,31.047422067657287
H0VA11077,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17527.11,,,,,0.0,0.0,0.0,0.0,,,17527.11,
H0VA11077,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2918.3,,,,,0.0,0.0,0.0,0.0,,,2918.3,
H0VI00037,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9055.0,VI,0,0,REP,0.0,0.0,2329.0,0.0,0,2329.0,9055.0,3.887934735938171
H0VI00037,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,VI,0,0,R,59.0,0.0,0.0,0.0,0,59.0,1138.0,19.28813559322034
H0VI00037,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7211.89,VI,0,0,W(D),1.0,0.0,0.0,0.0,0,1.0,7211.89,7211.89
H0VI00037,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7211.89,VI,0,0,R,0.0,0.0,1964.0,0.0,0,1964.0,7211.89,3.672041751527495
H0VT00106,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1206.16,,,,,0.0,0.0,0.0,0.0,,,1206.16,
H0WA01090,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1181.0,,,,,0.0,0.0,0.0,0.0,,,1181.0,
H0WA01108,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13552.48,WA,1,0,IP,6864.0,0.0,0.0,0.0,0,6864.0,13552.48,1.9744289044289043
H0WA02080,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,947052.16,WA,2,1,D,98304.0,0.0,217416.0,0.0,1,315720.0,947052.16,2.9996584315216017
H0WA02080,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729329.92,WA,2,1,D,79632.0,0.0,184826.0,0.0,1,264458.0,729329.92,2.7578289180134465
H0WA02155,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19848.2,WA,2,0,DEM,7627.0,0.0,0.0,0.0,0,7627.0,19848.2,2.602360036711682
H0WA03138,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3138.11,,,,,0.0,0.0,0.0,0.0,,,3138.11,
H0WA03138,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3415.4,,,,,0.0,0.0,0.0,0.0,,,3415.4,
H0WA03161,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1998889.96,WA,3,0,DEM,51895.0,0.0,135654.0,0.0,0,187549.0,1998889.96,10.657961172813504
H0WA03161,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1942709.93,WA,10,0,D,51047.0,0.0,163036.0,0.0,1,214083.0,1942709.93,9.074564211077012
H0WA03161,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1452146.56,WA,10,1,D,51738.0,0.0,99279.0,0.0,1,151017.0,1452146.56,9.61578206427091
H0WA04060,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116702.99,WA,4,0,DEM,31782.0,0.0,74973.0,0.0,0,106755.0,116702.99,1.0931852372254227
H0WA04094,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5534.67,WA,4,0,IND,3136.0,0.0,0.0,0.0,0,3136.0,5534.67,1.7648820153061224
H0WA08046,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617598.21,WA,8,0,DEM,43272.0,0.0,148581.0,0.0,0,191853.0,3617598.21,18.856094040749948
H0WA08046,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468750.369999999,WA,01 -,0,D,33670.0,0.0,177025.0,0.0,1,210695.0,4468750.369999999,21.20957008946581
H0WA08046,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468750.369999999,WA,01 -,0,D,39620.0,0.0,216144.0,0.0,0,255764.0,4468750.369999999,17.472163283339324
H0WA08046,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949945.65,WA,1,1,D,59798.0,0.0,124151.0,0.0,1,183949.0,1949945.65,10.600468879961293
H0WA08053,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45081.88,WA,9,0,D,8376.0,0.0,0.0,0.0,0,8376.0,45081.88,5.382268385864374
H0WA08053,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.0,,,,,0.0,0.0,0.0,0.0,,,287.0,
H0WI03068,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5359.82,,,,,0.0,0.0,0.0,0.0,,,5359.82,
H0WI04090,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.07,,,,,0.0,0.0,0.0,0.0,,,60.07,
H0WI06061,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471530.2,,,,,0.0,0.0,0.0,0.0,,,471530.2,
H0WI06061,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359024.76,WI,6,1,REP,34527.0,0.0,201367.0,0.0,1,235894.0,359024.76,1.5219749548526034
H0WI06061,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522835.8,WI,6,1,R,21839.0,0.0,221875.0,0.0,1,243714.0,522835.8,2.145284226593466
H0WI06152,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084.24,WI,6,0,DEM,17405.0,0.0,75926.0,0.0,0,93331.0,4084.24,0.04376080830592193
H0WV01072,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1699107.58,WV,1,0,REP,14783.0,0.0,90660.0,0.0,1,105443.0,1699107.58,16.11399125593923
H0WV01072,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1102177.17,WV,1,1,R,36107.0,0.0,133809.0,0.0,1,169916.0,1102177.17,6.486600261305586
H0WV01072,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1837420.38,WV,1,1,R,27589.0,0.0,92491.0,0.0,1,120080.0,1837420.38,15.301635409726847
H0WY00129,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,856.09,,,,,0.0,0.0,0.0,0.0,,,856.09,
H2AK00143,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7057.77,AK,0,0,LIB,13437.0,0.0,21290.0,0.0,0,34727.0,7057.77,0.2032358107524405
H2AL01077,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,850532.98,AL,1,1,R,0.0,0.0,161067.0,0.0,1,161067.0,850532.98,5.280616016937051
H2AL01077,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,633838.57,AL,1,1,REP,0.0,0.0,112944.0,0.0,1,112944.0,633838.57,5.611972039240685
H2AL01077,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,443000.03,AL,1,1,R,0.0,0.0,210660.0,0.0,1,210660.0,443000.03,2.1029147916073296
H2AL01077,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769621.0,AL,1,1,REP,56937.0,0.0,129063.0,0.0,1,186000.0,769621.0,4.137747311827957
H2AL01077,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099931.78,AL,1,1,R,48702.0,0.0,196374.0,0.0,1,245076.0,1099931.78,4.488125234621097
H2AL01077,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184891.08,,,,,0.0,0.0,0.0,0.0,,,184891.08,
H2AL01119,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,,,,,0.0,0.0,0.0,0.0,,,500.0,
H2AL02067,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227301.06,AL,2,1,REP,0.0,0.0,124302.0,0.0,1,124302.0,227301.06,1.828619491239079
H2AL02067,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124981.71,,,,,0.0,0.0,0.0,0.0,,,124981.71,
H2AL02067,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62015.42,,,,,0.0,0.0,0.0,0.0,,,62015.42,
H2AL02067,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27998.89,,,,,0.0,0.0,0.0,0.0,,,27998.89,
H2AL02067,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10377.77,,,,,0.0,0.0,0.0,0.0,,,10377.77,
H2AL03032,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664115.1,AL,3,1,R,0.0,0.0,150411.0,0.0,1,150411.0,1664115.1,11.063785893318974
H2AL03032,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,888199.3,AL,3,1,REP,0.0,0.0,98257.0,0.0,1,98257.0,888199.3,9.039552398302412
H2AL03032,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843410.74,AL,3,1,R,0.0,0.0,142708.0,0.0,1,142708.0,1843410.74,12.917360904784594
H2AL03032,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655342.08,AL,3,1,R,0.0,0.0,175306.0,0.0,1,175306.0,655342.08,3.73827524442974
H2AL03032,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812488.35,AL,3,1,R,50372.0,0.0,103558.0,0.0,1,153930.0,812488.35,5.278297602806471
H2AL04055,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5575.0,AL,4,0,D,10971.0,0.0,69706.0,0.0,0,80677.0,5575.0,0.06910271824683614
H2AL04055,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4326.58,,,,,0.0,0.0,0.0,0.0,,,4326.58,
H2AL05094,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,,,,,0.0,0.0,0.0,0.0,,,200.0,
H2AL06035,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,954885.05,AL,6,1,REP,80725.0,0.0,205288.0,0.0,1,286013.0,954885.05,3.338607161212952
H2AL06035,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2440692.83,AL,6,1,R,63360.0,0.0,219262.0,0.0,1,282622.0,2440692.83,8.635891154970244
H2AL06035,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374990.14,,,,,0.0,0.0,0.0,0.0,,,374990.14,
H2AR01055,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,404871.65,AR,1,0,D,21861.0,9737.0,0.0,0.0,0,31598.0,404871.65,12.81320494968036
