state_abbreviation,district,cand_id,incumbent,party,primary_votes,runoff_votes,general_votes,ge_runoff_election_votes,ge_winner_indicator,cycle,total_votes
IN,4,H2IN04135,0,D,7018.0,0.0,93015.0,0.0,0,2012,100033
IN,4,H2IN04127,0,D,5010.0,0.0,0.0,0.0,0,2012,5010
IN,4,H2IN04150,0,LIB,0.0,0.0,10565.0,0.0,0,2012,10565
IN,5,H2IN05082,0,R,31185.0,0.0,194570.0,0.0,1,2012,225755
IN,5,H4IN02051,0,R,30175.0,0.0,0.0,0.0,0,2012,30175
IN,5,H8IN05097,0,R,23773.0,0.0,0.0,0.0,0,2012,23773
IN,5,H2IN05116,0,R,11874.0,0.0,0.0,0.0,0,2012,11874
IN,5,H2IN05108,0,R,4758.0,0.0,0.0,0.0,0,2012,4758
IN,5,H2IN05124,0,R,1036.0,0.0,0.0,0.0,0,2012,1036
IN,5,H2IN05140,0,R,869.0,0.0,0.0,0.0,0,2012,869
IN,5,H2IN05132,0,R,453.0,0.0,0.0,0.0,0,2012,453
IN,5,H2IN05090,0,D,13175.0,0.0,125347.0,0.0,0,2012,138522
IN,5,H2IN05074,0,D,7692.0,0.0,0.0,0.0,0,2012,7692
IN,5,H0IN05169,0,LIB,0.0,0.0,13442.0,0.0,0,2012,13442
IN,6,H0IN02125,0,R,32859.0,0.0,162613.0,0.0,1,2012,195472
IN,6,H0IN09088,0,R,23276.0,0.0,0.0,0.0,0,2012,23276
IN,6,H2IN06171,0,R,10913.0,0.0,0.0,0.0,0,2012,10913
IN,6,H6IN10075,0,R,8446.0,0.0,0.0,0.0,0,2012,8446
IN,6,H2IN06247,0,R,2346.0,0.0,0.0,0.0,0,2012,2346
IN,6,H2IN06254,0,R,1679.0,0.0,0.0,0.0,0,2012,1679
IN,6,H2IN06262,0,R,989.0,0.0,0.0,0.0,0,2012,989
IN,6,H2IN06205,0,R,917.0,0.0,0.0,0.0,0,2012,917
IN,6,H2IN06213,0,D,8278.0,0.0,96678.0,0.0,0,2012,104956
IN,6,H2IN06239,0,D,7077.0,0.0,0.0,0.0,0,2012,7077
IN,6,H2IN06197,0,D,5611.0,0.0,0.0,0.0,0,2012,5611
IN,6,H2IN06221,0,D,3719.0,0.0,0.0,0.0,0,2012,3719
IN,6,H6IN06024,0,D,2059.0,0.0,0.0,0.0,0,2012,2059
IN,6,H2IN06270,0,LIB,0.0,0.0,15962.0,0.0,0,2012,15962
IN,7,H8IN07184,1,D,34782.0,0.0,162122.0,0.0,1,2012,196904
IN,7,H2IN07120,0,D,2048.0,0.0,0.0,0.0,0,2012,2048
IN,7,H2IN07138,0,D,1082.0,0.0,0.0,0.0,0,2012,1082
IN,7,H6IN07337,0,D,586.0,0.0,0.0,0.0,0,2012,586
IN,7,H0IN07157,0,R,10783.0,0.0,95828.0,0.0,0,2012,106611
IN,7,H8IN07259,0,R,9771.0,0.0,0.0,0.0,0,2012,9771
IN,7,H2IN07112,0,R,7727.0,0.0,0.0,0.0,0,2012,7727
IN,7,H8IN07150,0,R,4252.0,0.0,0.0,0.0,0,2012,4252
IN,7,H4IN07092,0,R,4079.0,0.0,0.0,0.0,0,2012,4079
IN,7,H2IN07096,0,R,2227.0,0.0,0.0,0.0,0,2012,2227
IN,7,H8IN07267,0,R,1412.0,0.0,0.0,0.0,0,2012,1412
IN,8,H0IN08114,1,R,34511.0,0.0,151533.0,0.0,1,2012,186044
IN,8,H0IN08148,0,R,24960.0,0.0,0.0,0.0,0,2012,24960
IN,8,H2IN08094,0,D,18634.0,0.0,122325.0,0.0,0,2012,140959
IN,8,H2IN08128,0,D,10638.0,0.0,0.0,0.0,0,2012,10638
IN,8,H2IN08136,0,D,3023.0,0.0,0.0,0.0,0,2012,3023
IN,8,H2IN08144,0,LIB,0.0,0.0,10134.0,0.0,0,2012,10134
IN,9,H0IN09070,1,R,59327.0,0.0,165332.0,0.0,1,2012,224659
KY,,H2KY04147,0,D,7869.0,0.0,0.0,0.0,0,2012,7869
IN,9,H2IN09167,0,D,13186.0,0.0,132848.0,0.0,0,2012,146034
IN,9,H2IN09142,0,D,5590.0,0.0,0.0,0.0,0,2012,5590
IN,9,H2IN09134,0,D,4591.0,0.0,0.0,0.0,0,2012,4591
IN,9,H2IN09183,0,D,2233.0,0.0,0.0,0.0,0,2012,2233
IN,9,H2IN09175,0,D,2062.0,0.0,0.0,0.0,0,2012,2062
IN,S,S2IN00091,0,D,207715.0,0.0,1281181.0,0.0,1,2012,1488896
IN,S,S2IN00083,0,R,400321.0,0.0,1133621.0,0.0,0,2012,1533942
IN,S,S4IN00014,1,R,261285.0,0.0,0.0,0.0,0,2012,261285
IN,S,S2IN00109,0,LIB,0.0,0.0,145282.0,0.0,0,2012,145282
IA,1,H6IA01055,1,D,11912.0,0.0,222422.0,0.0,1,2012,234334
IA,1,H0IA01117,0,R,13217.0,0.0,162465.0,0.0,0,2012,175682
IA,1,H2IA01055,0,R,11551.0,0.0,0.0,0.0,0,2012,11551
IA,1,H2IA01063,0,NP,0.0,0.0,4772.0,0.0,0,2012,4772
IA,1,H2IA01071,0,NP,0.0,0.0,931.0,0.0,0,2012,931
IA,2,H6IA02146,1,D,17467.0,0.0,211863.0,0.0,1,2012,229330
IA,2,H2IA02095,0,D,3913.0,0.0,0.0,0.0,0,2012,3913
IA,2,H2IA02053,0,R,16604.0,0.0,161977.0,0.0,0,2012,178581
IA,2,H2IA02079,0,R,10775.0,0.0,0.0,0.0,0,2012,10775
IA,2,H2IA02103,0,NP,0.0,0.0,7112.0,0.0,0,2012,7112
IA,3,H4IA05102,1,R,27757.0,0.0,202000.0,0.0,1,2012,229757
IA,3,H6IA03144,1,D,8382.0,0.0,168632.0,0.0,0,2012,177014
IA,3,H0IA03170,0,NP,0.0,0.0,9352.0,0.0,0,2012,9352
IA,3,H2IA03085,0,SWP,0.0,0.0,6286.0,0.0,0,2012,6286
IA,4,H2IA05072,1,R,38238.0,0.0,200063.0,0.0,1,2012,238301
IA,4,H2IA04117,0,D,10765.0,0.0,169470.0,0.0,0,2012,180235
IA,4,H0IA05100,0,NP,0.0,0.0,8124.0,0.0,0,2012,8124
KS,1,H6KS01146,1,R,79633.0,0.0,211337.0,0.0,1,2012,290970
KS,2,H8KS02090,1,R,64008.0,0.0,167463.0,0.0,1,2012,231471
KS,2,H2KS02119,0,D,11747.0,0.0,113735.0,0.0,0,2012,125482
KS,2,H2KS02135,0,D,10353.0,0.0,0.0,0.0,0,2012,10353
KS,2,H2KS02127,0,D,7627.0,0.0,0.0,0.0,0,2012,7627
KS,2,H0KS02097,0,LIB,0.0,0.0,12520.0,0.0,0,2012,12520
KS,3,H0KS03137,1,R,50270.0,0.0,201087.0,0.0,1,2012,251357
KS,3,H8KS03056,0,LIB,0.0,0.0,92675.0,0.0,0,2012,92675
KS,4,H0KS04051,1,R,60195.0,0.0,161094.0,0.0,1,2012,221289
KS,4,H0KS04101,0,D,11224.0,0.0,81770.0,0.0,0,2012,92994
KS,4,H2KS04099,0,D,4618.0,0.0,0.0,0.0,0,2012,4618
KS,4,H2KS04107,0,LIB,0.0,0.0,16058.0,0.0,0,2012,16058
KY,1,H4KY01040,1,R,0.0,0.0,199956.0,0.0,1,2012,199956
KY,1,H4KY01016,0,D,19127.0,0.0,87199.0,0.0,0,2012,106326
KY,1,H2KY01069,0,D,13239.0,0.0,0.0,0.0,0,2012,13239
KY,2,H8HY02031,1,R,0.0,0.0,181508.0,0.0,1,2012,181508
KY,2,H2KY02083,0,D,0.0,0.0,89541.0,0.0,0,2012,89541
KY,2,H2KY02117,0,IND,0.0,0.0,6304.0,0.0,0,2012,6304
KY,2,H2KY02109,0,LIB,0.0,0.0,4914.0,0.0,0,2012,4914
KY,3,H6KY03124,1,D,43635.0,0.0,206385.0,0.0,1,2012,250020
KY,3,H4KY03129,0,D,6716.0,0.0,0.0,0.0,0,2012,6716
KY,3,H0KY03226,0,R,0.0,0.0,111452.0,0.0,0,2012,111452
KY,3,H2KY03164,0,IND,0.0,0.0,4819.0,0.0,0,2012,4819
KY,4,H2KY04121,0,R,19689.0,0.0,186036.0,0.0,1,2012,205725
KY,4,H2KY04097,0,R,12557.0,0.0,0.0,0.0,0,2012,12557
KY,,H2KY04113,0,R,6521.0,0.0,0.0,0.0,0,2012,6521
KY,,H2KY04162,0,R,3514.0,0.0,0.0,0.0,0,2012,3514
KY,,H2KY04170,0,R,783.0,0.0,0.0,0.0,0,2012,783
KY,,H2KY04154,0,R,598.0,0.0,0.0,0.0,0,2012,598
KY,,H2KY04105,0,R,257.0,0.0,0.0,0.0,0,2012,257
KY,,H2KY04139,0,D,17209.0,0.0,104734.0,0.0,0,2012,121943
KY,,H2KY04188,0,IND,0.0,0.0,8674.0,0.0,0,2012,8674
KY,04 -,H2KY04121,0,R,0.0,0.0,174092.0,0.0,1,2012,174092
KY,04 -,H2KY04139,0,D,0.0,0.0,106598.0,0.0,0,2012,106598
KY,04 -,H2KY04188,0,IND,0.0,0.0,9987.0,0.0,0,2012,9987
KY,5,H0KY05015,1,R,0.0,0.0,195408.0,0.0,1,2012,195408
KY,5,H6KY05111,0,D,12275.0,0.0,55447.0,0.0,0,2012,67722
KY,5,H2KY05144,0,D,11016.0,0.0,0.0,0.0,0,2012,11016
KY,6,H0KY06104,0,R,20104.0,0.0,153222.0,0.0,1,2012,173326
KY,6,H2KY06142,0,R,2823.0,0.0,0.0,0.0,0,2012,2823
KY,6,H2KY06159,0,R,1354.0,0.0,0.0,0.0,0,2012,1354
KY,6,H4KY06072,1,D,0.0,0.0,141438.0,0.0,0,2012,141438
KY,6,H2KY06167,0,IND,0.0,0.0,8340.0,0.0,0,2012,8340
LA,1,H0LA01087,1,R,0.0,0.0,193496.0,0.0,1,2012,193496
LA,1,H6LA02173,0,D,0.0,0.0,61703.0,0.0,0,2012,61703
LA,1,H2LA01075,0,R,0.0,0.0,24844.0,0.0,0,2012,24844
LA,1,H2LA01083,0,NPA,0.0,0.0,6079.0,0.0,0,2012,6079
LA,1,H0LA01186,0,NPA,0.0,0.0,4288.0,0.0,0,2012,4288
LA,2,H8LA02054,1,D,0.0,0.0,158501.0,0.0,1,2012,158501
LA,2,H2LA02107,0,D,0.0,0.0,71916.0,0.0,0,2012,71916
LA,2,H2LA02115,0,R,0.0,0.0,38801.0,0.0,0,2012,38801
LA,2,H2LA02099,0,R,0.0,0.0,11345.0,0.0,0,2012,11345
LA,2,H2LA02123,0,LIB,0.0,0.0,6791.0,0.0,0,2012,6791
LA,3,H4LA07029,1,R,0.0,0.0,139123.0,58820.0,WW,2012,197943
LA,3,H0LA03141,1,R,0.0,0.0,93527.0,37767.0,0,2012,131294
LA,3,H2LA03055,0,D,0.0,0.0,67070.0,0.0,0,2012,67070
LA,3,H2LA03063,0,R,0.0,0.0,7908.0,0.0,0,2012,7908
LA,3,H2LA03071,0,LIB,0.0,0.0,3765.0,0.0,0,2012,3765
LA,4,H8LA04225,1,R,0.0,0.0,187894.0,0.0,1,2012,187894
LA,4,H2LA04129,0,LIB,0.0,0.0,61637.0,0.0,0,2012,61637
LA,5,H2LA05084,1,R,0.0,0.0,202536.0,0.0,1,2012,202536
LA,5,H4LA07011,0,NPA,0.0,0.0,37486.0,0.0,0,2012,37486
LA,5,H2LA05118,0,LIB,0.0,0.0,20194.0,0.0,0,2012,20194
LA,6,H8LA00017,1,R,0.0,0.0,243553.0,0.0,1,2012,243553
LA,6,H4LA06047,0,LIB,0.0,0.0,32185.0,0.0,0,2012,32185
LA,6,H4LA02038,0,NPA,0.0,0.0,30975.0,0.0,0,2012,30975
ME,1,H8ME01120,1,D,31965.0,0.0,236363.0,0.0,1,2012,268328
ME,1,H2ME01123,0,R,14588.0,0.0,128440.0,0.0,0,2012,143028
ME,1,H2ME01115,0,R,14330.0,0.0,0.0,0.0,0,2012,14330
ME,2,H2ME02097,1,D,21895.0,0.0,191456.0,0.0,1,2012,213351
ME,2,H2ME02071,0,R,18703.0,0.0,137542.0,0.0,0,2012,156245
ME,2,H2ME02154,0,R,12465.0,0.0,0.0,0.0,0,2012,12465
ME,S,S2ME00109,0,IFM,0.0,0.0,370580.0,0.0,1,2012,370580
ME,S,S2ME00133,0,R,20732.0,0.0,215399.0,0.0,0,2012,236131
ME,S,S2ME00158,0,R,16064.0,0.0,0.0,0.0,0,2012,16064
ME,S,S2ME00125,0,R,12576.0,0.0,0.0,0.0,0,2012,12576
ME,S,S2ME00042,0,R,7722.0,0.0,0.0,0.0,0,2012,7722
ME,S,S2ME00117,0,R,6875.0,0.0,0.0,0.0,0,2012,6875
ME,S,S2ME00141,0,R,6309.0,0.0,0.0,0.0,0,2012,6309
ME,S,S2ME00083,0,D,22974.0,0.0,92900.0,0.0,0,2012,115874
ME,S,S2ME00075,0,D,18546.0,0.0,0.0,0.0,0,2012,18546
ME,S,S2ME00067,0,D,6414.0,0.0,0.0,0.0,0,2012,6414
ME,S,S2ME00091,0,D,4007.0,0.0,0.0,0.0,0,2012,4007
ME,S,S2ME00166,0,IND,0.0,0.0,10289.0,0.0,0,2012,10289
ME,S,S2ME00174,0,NON,0.0,0.0,5807.0,0.0,0,2012,5807
ME,S,S2ME00059,0,IFL,0.0,0.0,5624.0,0.0,0,2012,5624
MD,1,H8MD01094,1,R,44599.0,0.0,214204.0,0.0,1,2012,258803
MD,1,H2MD01147,0,D,10907.0,0.0,92812.0,0.0,0,2012,103719
MD,1,H2MD01154,0,D/W,10850.0,0.0,14858.0,0.0,0,2012,25708
MD,1,H2MD01162,0,D,3564.0,0.0,0.0,0.0,0,2012,3564
MD,1,H2MD01170,0,LIB,0.0,0.0,12857.0,0.0,0,2012,12857
MD,2,H2MD02160,1,D,26465.0,0.0,194088.0,0.0,1,2012,220553
MD,2,H2MD02236,0,R,12372.0,0.0,92071.0,0.0,0,2012,104443
MD,2,H2MD02251,0,R,4998.0,0.0,0.0,0.0,0,2012,4998
MD,2,H2MD02228,0,R,2392.0,0.0,0.0,0.0,0,2012,2392
MD,2,H2MD02269,0,R,500.0,0.0,0.0,0.0,0,2012,500
MD,2,H2MD02244,0,R,324.0,0.0,0.0,0.0,0,2012,324
MD,2,H2MD02293,0,LIB,0.0,0.0,9344.0,0.0,0,2012,9344
MD,3,H6MD03292,1,D,32527.0,0.0,213747.0,0.0,1,2012,246274
MD,3,H2MD03135,0,D,5111.0,0.0,0.0,0.0,0,2012,5111
MD,3,H2MD03143,0,R,6845.0,0.0,94549.0,0.0,0,2012,101394
MD,3,H8MD03082,0,R,5874.0,0.0,0.0,0.0,0,2012,5874
MD,3,H4MD03081,0,R,4809.0,0.0,0.0,0.0,0,2012,4809
MD,3,H2MD03150,0,R,2935.0,0.0,0.0,0.0,0,2012,2935
MD,3,H2MD03168,0,LIB,0.0,0.0,11028.0,0.0,0,2012,11028
MD,4,H6MD04183,1,D,42815.0,0.0,240385.0,0.0,1,2012,283200
MD,4,H4MD04071,0,D,2359.0,0.0,0.0,0.0,0,2012,2359
MD,4,H2MD04257,0,D,1464.0,0.0,0.0,0.0,0,2012,1464
MD,4,H2MD04273,0,R,9175.0,0.0,64560.0,0.0,0,2012,73735
MD,4,H2MD04265,0,R,2977.0,0.0,0.0,0.0,0,2012,2977
MD,4,H2MD04281,0,R,1443.0,0.0,0.0,0.0,0,2012,1443
MD,4,H2MD04240,0,R,1370.0,0.0,0.0,0.0,0,2012,1370
MD,4,H2MD04299,0,LIB,0.0,0.0,6204.0,0.0,0,2012,6204
MD,5,H2MD05155,1,D,36961.0,0.0,238618.0,0.0,1,2012,275579
MD,5,H2MD05460,0,D,6688.0,0.0,0.0,0.0,0,2012,6688
MD,5,H2MD05478,0,R,17329.0,0.0,95271.0,0.0,0,2012,112600
MD,5,H2MD05486,0,R,3289.0,0.0,0.0,0.0,0,2012,3289
MD,5,H2MD05494,0,R,2903.0,0.0,0.0,0.0,0,2012,2903
MD,5,H2MD05445,0,GRE,0.0,0.0,5040.0,0.0,0,2012,5040
MD,5,H2MD05510,0,LIB,0.0,0.0,4503.0,0.0,0,2012,4503
MD,6,H2MD06195,0,D,20414.0,0.0,181921.0,0.0,1,2012,202335
MD,6,H2MD06146,0,D,10981.0,0.0,0.0,0.0,0,2012,10981
MD,6,H2MD06161,0,D,3590.0,0.0,0.0,0.0,0,2012,3590
MD,6,H2MD06203,0,D,1572.0,0.0,0.0,0.0,0,2012,1572
MD,6,H2MD06211,0,D,1131.0,0.0,0.0,0.0,0,2012,1131
MD,6,H2MD06054,1,R,17600.0,0.0,117313.0,0.0,0,2012,134913
MD,6,H2MD06187,0,R,7987.0,0.0,0.0,0.0,0,2012,7987
MD,6,H2MD06229,0,R,4115.0,0.0,0.0,0.0,0,2012,4115
MD,6,H6MD06147,0,R,3073.0,0.0,0.0,0.0,0,2012,3073
MD,6,H4MD08171,0,R,2854.0,0.0,0.0,0.0,0,2012,2854
MD,6,H2MD06120,0,R,2843.0,0.0,0.0,0.0,0,2012,2843
MD,6,H2MD06237,0,R,970.0,0.0,0.0,0.0,0,2012,970
MD,6,H2MD06245,0,R,933.0,0.0,0.0,0.0,0,2012,933
MD,6,H2MD06252,0,LIB,0.0,0.0,9916.0,0.0,0,2012,9916
MD,7,H6MD07160,1,D,49625.0,0.0,247770.0,0.0,1,2012,297395
MD,7,H0MD07072,0,R,10849.0,0.0,67405.0,0.0,0,2012,78254
MD,7,H2MD07078,0,R,4695.0,0.0,0.0,0.0,0,2012,4695
MD,7,H8MD07067,0,LIB,0.0,0.0,8211.0,0.0,0,2012,8211
MD,8,H2MD08126,1,D,35989.0,0.0,217531.0,0.0,1,2012,253520
MD,8,H6MD08333,0,D,3041.0,0.0,0.0,0.0,0,2012,3041
MD,8,H2MD08159,0,R,13340.0,0.0,113033.0,0.0,0,2012,126373
MD,8,H2MD08167,0,R,9319.0,0.0,0.0,0.0,0,2012,9319
MD,8,H2MD08084,0,R,3671.0,0.0,0.0,0.0,0,2012,3671
MD,8,H6MD08432,0,R,2542.0,0.0,0.0,0.0,0,2012,2542
MD,8,H0MD08138,0,LIB,0.0,0.0,7235.0,0.0,0,2012,7235
MD,8,H2MD08175,0,GRE,0.0,0.0,5064.0,0.0,0,2012,5064
MD,S,S6MD03177,1,D,240704.0,0.0,1474028.0,0.0,1,2012,1714732
MD,S,S2MD00420,0,D,50807.0,0.0,0.0,0.0,0,2012,50807
MD,S,S0MD00309,0,D,9274.0,0.0,0.0,0.0,0,2012,9274
MD,S,S2MD00362,0,D,5909.0,0.0,0.0,0.0,0,2012,5909
MD,S,S2MD00404,0,D,4778.0,0.0,0.0,0.0,0,2012,4778
MD,S,S2MD00438,0,D,4376.0,0.0,0.0,0.0,0,2012,4376
MD,S,S2MD00412,0,D,3313.0,0.0,0.0,0.0,0,2012,3313
MD,S,S6MD03375,0,D/W,3993.0,0.0,163.0,0.0,0,2012,4156
MD,S,S2MD00446,0,D/W,1064.0,0.0,48.0,0.0,0,2012,1112
MD,S,S2MD00370,0,R,68597.0,0.0,693291.0,0.0,0,2012,761888
MD,S,S2MD00388,0,R,57776.0,0.0,0.0,0.0,0,2012,57776
MD,S,S2MD00453,0,R,18171.0,0.0,0.0,0.0,0,2012,18171
MD,S,S2MD00396,0,R,11020.0,0.0,0.0,0.0,0,2012,11020
MD,S,S2MD00461,0,R,10787.0,0.0,0.0,0.0,0,2012,10787
MD,S,S6MD03383,0,R,10506.0,0.0,0.0,0.0,0,2012,10506
MD,S,S2MD00479,0,R,8380.0,0.0,0.0,0.0,0,2012,8380
MD,S,S0MD00200,0,R,8158.0,0.0,0.0,0.0,0,2012,8158
MD,S,S2MD00354,0,R,7092.0,0.0,0.0,0.0,0,2012,7092
MD,S,S2MD00487,0,R,3781.0,0.0,0.0,0.0,0,2012,3781
MD,S,S2MD00198,0,UN,0.0,0.0,430934.0,0.0,0,2012,430934
MD,S,S8MD00088,0,LIB,0.0,0.0,32252.0,0.0,0,2012,32252
MA,1,H8MA02041,1,D,40295.0,0.0,261936.0,0.0,1,2012,302231
MA,1,H2MA01194,0,D,15159.0,0.0,0.0,0.0,0,2012,15159
MA,1,H2MA01202,0,D,6059.0,0.0,0.0,0.0,0,2012,6059
MA,2,H4MA03022,1,D,24375.0,0.0,259257.0,0.0,1,2012,283632
MA,2,H2MA02069,0,D,2265.0,0.0,0.0,0.0,0,2012,2265
MA,3,H8MA05143,1,D,24105.0,0.0,212119.0,0.0,1,2012,236224
MA,3,H0MA05066,0,R,12928.0,0.0,109372.0,0.0,0,2012,122300
MA,3,H0MA05108,0,R,6527.0,0.0,0.0,0.0,0,2012,6527
MA,4,H2MA04073,0,D,36557.0,0.0,221303.0,0.0,1,2012,257860
MA,4,H0MA04119,0,D,2635.0,0.0,0.0,0.0,0,2012,2635
MA,4,H8MA04047,0,D,1373.0,0.0,0.0,0.0,0,2012,1373
MA,4,H0MA04127,0,R,14834.0,0.0,129936.0,0.0,0,2012,144770
MA,4,H2MA04040,0,R,2735.0,0.0,0.0,0.0,0,2012,2735
MA,4,H2MA04107,0,R,2669.0,0.0,0.0,0.0,0,2012,2669
MA,4,H0MA09027,0,IND,0.0,0.0,10741.0,0.0,0,2012,10741
MA,5,H6MA07101,1,D,38196.0,0.0,257490.0,0.0,1,2012,295686
MA,5,H4MA05043,0,R,4789.0,0.0,82944.0,0.0,0,2012,87733
MA,5,H2MA05120,0,R,3531.0,0.0,0.0,0.0,0,2012,3531
MA,5,H2MA07092,0,R,3250.0,0.0,0.0,0.0,0,2012,3250
MA,6,H4MA06033,1,D,28395.0,0.0,180942.0,0.0,1,2012,209337
MA,6,H2MA00014,0,R,18331.0,0.0,176612.0,0.0,0,2012,194943
MA,6,H2MA06078,0,LIB,0.0,0.0,16739.0,0.0,0,2012,16739
MA,7,H8MA08071,1,D,32445.0,0.0,210794.0,0.0,1,2012,243239
MA,7,H2MA08058,0,IND,0.0,0.0,41199.0,0.0,0,2012,41199
MA,8,H2MA09072,1,D,29352.0,0.0,263999.0,0.0,1,2012,293351
MA,8,H2MA08066,0,R,5968.0,0.0,82242.0,0.0,0,2012,88210
MA,8,H2MA10112,0,R,4081.0,0.0,0.0,0.0,0,2012,4081
MA,9,H0MA10082,1,D,31366.0,0.0,212754.0,0.0,1,2012,244120
MA,9,H2MA09171,0,D,21675.0,0.0,0.0,0.0,0,2012,21675
MA,9,H2MA09189,0,R,11046.0,0.0,116531.0,0.0,0,2012,127577
MA,9,H2MA09213,0,R,10697.0,0.0,0.0,0.0,0,2012,10697
MA,9,H2MA09205,0,IND,0.0,0.0,32655.0,0.0,0,2012,32655
MA,S,S2MA00170,0,D,308979.0,0.0,1696346.0,0.0,1,2012,2005325
MA,S,S0MA00109,1,R,133860.0,0.0,1458048.0,0.0,0,2012,1591908
MI,1,H0MI01088,1,R,64411.0,0.0,167060.0,0.0,1,2012,231471
MI,1,H0MI01153,0,D,36339.0,0.0,165179.0,0.0,0,2012,201518
MI,1,H2MI01126,0,LIB,0.0,0.0,10630.0,0.0,0,2012,10630
MI,1,H0MI01187,0,GRE,0.0,0.0,4168.0,0.0,0,2012,4168
MI,2,H0MI02094,1,R,58170.0,0.0,194653.0,0.0,1,2012,252823
MI,2,H2MI02132,0,W(D)/D,1813.0,0.0,108973.0,0.0,0,2012,110786
MI,2,H2MI02140,0,LIB,0.0,0.0,8750.0,0.0,0,2012,8750
MI,2,H0MI02086,0,UST,0.0,0.0,3176.0,0.0,0,2012,3176
MI,2,H8MI12096,0,GRE,0.0,0.0,2715.0,0.0,0,2012,2715
MI,3,H0MI03126,1,R,51113.0,0.0,171675.0,0.0,1,2012,222788
MI,3,H2MI03148,0,D,13414.0,0.0,144108.0,0.0,0,2012,157522
MI,3,H2MI03130,0,D,9321.0,0.0,0.0,0.0,0,2012,9321
MI,3,H2MI03155,0,LIB,0.0,0.0,10498.0,0.0,0,2012,10498
MI,4,H0MI10071,1,R,67028.0,0.0,197386.0,0.0,1,2012,264414
MI,4,H2MI04237,0,D,20519.0,0.0,104996.0,0.0,0,2012,125515
MI,4,H2MI04245,0,LIB,0.0,0.0,4285.0,0.0,0,2012,4285
MI,4,H8MI08086,0,UST,0.0,0.0,3506.0,0.0,0,2012,3506
MI,4,H2MI04252,0,GRE,0.0,0.0,2776.0,0.0,0,2012,2776
MI,5,H2MI05119,0,D,51840.0,0.0,214531.0,0.0,1,2012,266371
MI,5,H2MI05127,0,R,16951.0,0.0,103931.0,0.0,0,2012,120882
MI,5,H2MI05135,0,R,9583.0,0.0,0.0,0.0,0,2012,9583
MI,5,H2MI05150,0,NPA,0.0,0.0,6694.0,0.0,0,2012,6694
MI,5,H2MI05143,0,LIB,0.0,0.0,4990.0,0.0,0,2012,4990
MI,6,H6MI04113,1,R,45919.0,0.0,174955.0,0.0,1,2012,220874
MI,6,H0MI06103,0,R,23072.0,0.0,0.0,0.0,0,2012,23072
MI,6,H2MI06075,0,D,14224.0,0.0,136563.0,0.0,0,2012,150787
MI,6,H2MI06083,0,LIB,0.0,0.0,6366.0,0.0,0,2012,6366
MI,6,H2MI06091,0,UST,0.0,0.0,2591.0,0.0,0,2012,2591
MI,7,H4MI07103,1,R,45592.0,0.0,169668.0,0.0,1,2012,215260
MI,7,H0MI07093,0,R,14386.0,0.0,0.0,0.0,0,2012,14386
MI,7,H2MI07099,0,D,18812.0,0.0,136849.0,0.0,0,2012,155661
MI,7,H2MI07107,0,D,9371.0,0.0,0.0,0.0,0,2012,9371
MI,7,H2MI07073,0,LIB,0.0,0.0,8088.0,0.0,0,2012,8088
MI,7,H0MI07119,0,GRE,0.0,0.0,3464.0,0.0,0,2012,3464
MI,8,H0MI08042,1,R,56208.0,0.0,202217.0,0.0,1,2012,258425
MI,8,H2MI08105,0,R,6098.0,0.0,0.0,0.0,0,2012,6098
MI,8,H2MI08121,0,R,3257.0,0.0,0.0,0.0,0,2012,3257
MI,8,H0MI08091,0,D,29322.0,0.0,128657.0,0.0,0,2012,157979
MI,8,H2MI08147,0,LIB,0.0,0.0,8083.0,0.0,0,2012,8083
MI,8,H2MI08139,0,NPA,0.0,0.0,6097.0,0.0,0,2012,6097
MI,9,H2MI17023,1,D,55198.0,0.0,208846.0,0.0,1,2012,264044
MI,9,H0MI12127,0,R,24521.0,0.0,114760.0,0.0,0,2012,139281
MI,9,H2MI09145,0,R,15283.0,0.0,0.0,0.0,0,2012,15283
MI,9,H2MI09137,0,LIB,0.0,0.0,6100.0,0.0,0,2012,6100
MI,9,H0MI12135,0,GRE,0.0,0.0,4708.0,0.0,0,2012,4708
MI,9,H6MI12231,0,UST,0.0,0.0,2902.0,0.0,0,2012,2902
MI,10,H6MI12181,1,R,68063.0,0.0,226075.0,0.0,1,2012,294138
MI,10,H2MI10101,0,D,13480.0,0.0,97734.0,0.0,0,2012,111214
MI,10,H2MI10093,0,D,9705.0,0.0,0.0,0.0,0,2012,9705
MI,10,H0MI08109,0,LIB,0.0,0.0,4803.0,0.0,0,2012,4803
MI,11 -,H2MI11133,0,R,42470.0,0.0,181788.0,0.0,1,2012,224258
MI,11 -,H2MI11117,0,D,21953.0,0.0,158879.0,0.0,0,2012,180832
MI,11 -,H2MI11141,0,D,15338.0,0.0,0.0,0.0,0,2012,15338
MI,11 -,H8MI11247,0,LIB,0.0,0.0,9637.0,0.0,0,2012,9637
MI,11 -,H2MI11208,0,GRE,0.0,0.0,4569.0,0.0,0,2012,4569
MI,11 -,H2MI11216,0,NLP,0.0,0.0,3251.0,0.0,0,2012,3251
MI,11 -,H2MI11190,0,D,11450.0,0.0,159258.0,0.0,1,2012,170708
MI,11 -,H2MI11133,0,R,10280.0,0.0,151736.0,0.0,0,2012,162016
MI,11 -,H2MI11158,0,R,8803.0,0.0,0.0,0.0,0,2012,8803
