cand_id,cycle,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,total
H2AL03032,2008,,,,,,,,,,,,,1843410.74,
S0WA00357,2010,,,,,,,,,,,,,8916835.34,
H8NC08042,2008,,,,,,,,,,,,,17599.36,
H0NY06045,2010,,,,,,,,,,,,,23586.74,
S6MT00097,2012,,,,,,,,,,,,,290.17,
H0WA02080,2012,,,,,,,,,,,,,729329.92,
H8OH02041,2006,,,,,,,,,,,,,6800.61,
H0VA05087,2010,,,,,,,,,,,,,72645.45,
H6NJ07128,2008,,,,,,,,,,,,,4094.48,
H0OR04081,2012,,,,,,,,,,,,,1206512.42,
S4AK00099,2006,,,,,,,,,,,,,18050.00,
H4GA12036,2004,,,,,,,,,,,,,1353.31,
S0SC00149,2014,,,,,,,,,,,,,217000.00,
S0UT00157,2010,,,,,,,,,,,,,104.83,
H6KS02227,2010,,,,,,,,,,,,,-4144.49,
H0OK05163,2010,,,,,,,,,,,,,23478.70,
S0CA00199,2006,,,,,,,,,,,,,193319.80,
H0PA04220,2014,,,,,,,,,,,,,5529.98,
H8MI06098,2010,,,,,,,,,,,,,1000.00,
H4AR04055,2014,,,,,,,,,,,,,505524.16,
H0GA13099,2014,,,,,,,,,,,,,36552.21,
H4MS01078,2008,,,,,,,,,,,,,156029.12,
S6LA00227,2014,,,,,,,,,,,,,6880.27,
H2MI13147,2012,,,,,,,,,,,,,39564.48,
H0NC02059,2012,,,,,,,,,,,,,10996.92,
H0AZ05102,2014,,,,,,,,,,,,,66.84,
H2AL06035,2004,,,,,,,,,,,,,136451.85,
H4FL13051,2004,,,,,,,,,,,,,3466.67,
H0NJ05125,2010,,,,,,,,,,,,,8.80,
S2CA00286,2010,,,,,,,,,,,,,1866.00,
H0NE01062,2010,,,,,,,,,,,,,1095.00,
H0CA32101,2010,,,,,,,,,,,,,1639249.44,
H0MI01104,2010,,,,,,,,,,,,,11116.96,
H8LA04233,2010,,,,,,,,,,,,,700.00,
H2IL12122,2014,,,,,,,,,,,,,8249.46,
H8MI04077,2010,,,,,,,,,,,,,2206.29,
S6MO00305,,,,,,,,,,,,,,,
H0AL02087,2012,,,,,,,,,,,,,655265.15,
S0WV00090,2010,,,,,,,,,,,,,3997152.94,
H6CA24113,2012,,,,,,,,,,,,,6141192.74,
H6NY20167,2010,,,,,,,,,,,,,54256.63,
H2IL01042,2012,,,,,,,,,,,,,2948.27,
H6MI11142,2006,,,,,,,,,,,,,2637.14,
S6NV00028,,,,,,,,,,,,,,,
H2CO04060,2004,,,,,,,,,,,,,1099.82,
H4GA08067,2004,,,,,,,,,,,,,1553164.78,
H6TN01321,,,,,,,,,,,,,,,
H6TX30096,2006,,,,,,,,,,,,,6533.00,
H4MS00013,,,,,,,,,,,,,,,
H8ME01146,2008,,,,,,,,,,,,,16533.71,
H2IN07088,,,,,,,,,,,,,,,
H0CA27101,2014,,,,,,,,,,,,,399.00,
H0NY29054,2012,,,,,,,,,,,,,924.02,
H0NY25078,2012,,,,,,,,,,,,,75238.65,
H6WA09025,2004,,,,,,,,,,,,,367115.33,
H4VA10097,2014,,,,,,,,,,,,,93120.98,
S2CA00286,2010,,,,,,,,,,,,,5032.89,
H0VA02142,2010,,,,,,,,,,,,,10431.00,
S6OH00189,2006,,,,,,,,,,,,,1970.00,
H2FL04112,2012,,,,,,,,,,,,,1928.93,
H2NY17139,2012,,,,,,,,,,,,,7389.08,
H0CA45053,2010,,,,,,,,,,,,,39185.73,
H8IL13069,2012,,,,,,,,,,,,,3038139.76,
H8CT04172,2008,,,,,,,,,,,,,60.00,
H2NY24085,2004,,,,,,,,,,,,,3327.34,
H8CA52052,2012,,,,,,,,,,,,,916192.81,
S6MD03250,2008,,,,,,,,,,,,,421.00,
S6MT00162,2006,,,,,,,,,,,,,5752945.00,
H2AL01176,2014,,,,,,,,,,,,,3409.94,
H0NV03058,2012,,,,,,,,,,,,,14500.00,
S0NH00219,2014,,,,,,,,,,,,,30166.41,
H2FL17056,2012,,,,,,,,,,,,,6625.00,
H8NY13028,2008,,,,,,,,,,,,,806443.95,
S2NC00083,2006,,,,,,,,,,,,,722942.90,
H4CO03100,2006,,,,,,,,,,,,,1581.26,
H2CT05149,2012,,,,,,,,,,,,,1444617.90,
H0CA19173,2014,,,,,,,,,,,,,5038.95,
S6UT00063,2008,,,,,,,,,,,,,886489.00,
H4KY01040,2008,,,,,,,,,,,,,25999.00,
H2CA23106,2012,,,,,,,,,,,,,39712.20,
S4HI00102,2014,,,,,,,,,,,,,548.63,
H8CA03014,,,,,,,,,,,,,,,
H6NV02180,2006,,,,,,,,,,,,,106353.33,
H6IL06117,2006,,,,,,,,,,,,,71120.27,
H4FL24017,2014,,,,,,,,,,,,,8750.00,
H2AR03176,2004,,,,,,,,,,,,,141927.22,
H2CA33048,2014,,,,,,,,,,,,,401606.95,
H6IL06117,2014,,,,,,,,,,,,,3187313.98,
H2MA05120,2012,,,,,,,,,,,,,2342.00,
H2OH13033,2006,,,,,,,,,,,,,10287818.64,
H2TX27026,2004,,,,,,,,,,,,,14728.48,
H8NJ05052,2008,,,,,,,,,,,,,1692870.45,
H6AR01106,2006,,,,,,,,,,,,,7354.38,
S6NV00028,2014,,,,,,,,,,,,,26137.05,
H2TX00130,,,,,,,,,,,,,,,
S8MI00158,2008,,,,,,,,,,,,,2628.00,
H6CO05076,,,,,,,,,,,,,,,
S4IN00014,2014,,,,,,,,,,,,,6908.79,
H0AZ04493,2010,,,,,,,,,,,,,440.76,
H0CA04159,2010,,,,,,,,,,,,,6801.11,
S0KS00133,,,,,,,,,,,,,,,
H4FL23050,,,,,,,,,,,,,,,
H6OR04047,2014,,,,,,,,,,,,,822.90,
H0IL17059,2014,,,,,,,,,,,,,4306.84,
H8CA03105,2014,,,,,,,,,,,,,437.00,
H0FL06087,2010,,,,,,,,,,,,,739.05,
H2CO07055,2006,,,,,,,,,,,,,88353.59,
H0IL17059,2012,,,,,,,,,,,,,48737.11,
H6NY00060,2012,,,,,,,,,,,,,1500.00,
H4TN08065,2014,,,,,,,,,,,,,29515.55,
S6CA00501,2006,,,,,,,,,,,,,171344.00,
H4WA03098,2008,,,,,,,,,,,,,537.00,
H0MO08244,2012,,,,,,,,,,,,,3265.64,
H2FL14087,2004,,,,,,,,,,,,,34276.00,
H4AZ06052,2004,,,,,,,,,,,,,1202616.91,
H2TN15015,,,,,,,,,,,,,,,
H4FL02054,2006,,,,,,,,,,,,,13820.37,
H4MD01077,2006,,,,,,,,,,,,,3433.70,
H2NC08169,2012,,,,,,,,,,,,,84.95,
H6VA08203,2006,,,,,,,,,,,,,983.90,
H4MD01077,,,,,,,,,,,,,,,
S8WA00194,2012,,,,,,,,,,,,,57790.47,
H2TX27026,2008,,,,,,,,,,,,,13879.65,
H6PA10109,2006,,,,,,,,,,,,,3913.00,
H2MT01060,2014,,,,,,,,,,,,,6522150.41,
H6TN09068,2006,,,,,,,,,,,,,617502.23,
H2MS04175,2012,,,,,,,,,,,,,0.00,
H4OR01089,2004,,,,,,,,,,,,,1328104.46,
H4TN01060,,,,,,,,,,,,,,,
H8TX28013,2008,,,,,,,,,,,,,2214.74,
S8OR00207,2014,,,,,,,,,,,,,7447.45,
H8NM01174,2006,,,,,,,,,,,,,4828412.15,
S8NC00239,2014,,,,,,,,,,,,,15520.59,
H2VA09010,2008,,,,,,,,,,,,,860637.39,
H2MD06195,2014,,,,,,,,,,,,,1319.80,
S0WV00173,2010,,,,,,,,,,,,,15304.43,
H2MA09213,2012,,,,,,,,,,,,,709.38,
S6MO00305,2006,,,,,,,,,,,,,12342.00,
H6NE03131,2006,,,,,,,,,,,,,938455.90,
H8OH01043,2004,,,,,,,,,,,,,447852.60,
S6WY00126,2008,,,,,,,,,,,,,199701.00,
S2DE00098,,,,,,,,,,,,,,,
S0NH00235,2010,,,,,,,,,,,,,1852.14,
S8WA00194,2006,,,,,,,,,,,,,8214.63,
H0CA11352,2014,,,,,,,,,,,,,8911.93,
H4LA07029,2006,,,,,,,,,,,,,26049.82,
H0MD05118,2010,,,,,,,,,,,,,387.96,
H4IL18117,2014,,,,,,,,,,,,,1960.00,
H8CO02145,2008,,,,,,,,,,,,,19334.00,
H8CT04172,2012,,,,,,,,,,,,,776.87,
H8NY29032,2014,,,,,,,,,,,,,11945.64,
H6FL11126,2010,,,,,,,,,,,,,524938.70,
H6CA46033,2008,,,,,,,,,,,,,4642.32,
H0MT00041,2010,,,,,,,,,,,,,333255.13,
H4AL06106,2014,,,,,,,,,,,,,1397978.72,
H4NC11086,2014,,,,,,,,,,,,,8932.74,
H6WI08106,2012,,,,,,,,,,,,,1294.50,
H6MI05177,2006,,,,,,,,,,,,,487.00,
H0CA05073,2012,,,,,,,,,,,,,600.00,
H0CA28091,2010,,,,,,,,,,,,,2850.00,
S4LA00040,,,,,,,,,,,,,,,
H4CA49032,2008,,,,,,,,,,,,,29219.22,
H2NJ02128,2012,,,,,,,,,,,,,2832.79,
H8KS02090,,,,,,,,,,,,,,,
S0AR00077,2010,,,,,,,,,,,,,6418.56,
S6MN00267,2006,,,,,,,,,,,,,206152.41,
H8OH18070,2008,,,,,,,,,,,,,120916.01,
H4TX17072,2004,,,,,,,,,,,,,1474.73,
S4NC00089,2010,,,,,,,,,,,,,196363.69,
H6TX09033,2008,,,,,,,,,,,,,2214.74,
H6NY29168,2012,,,,,,,,,,,,,13353.57,
H4TN04015,2014,,,,,,,,,,,,,151808.75,
H2NC09126,2012,,,,,,,,,,,,,48485.69,
S2OH00113,2006,,,,,,,,,,,,,382502.56,
H2FL20100,2014,,,,,,,,,,,,,10482.68,
H2CT02054,2006,,,,,,,,,,,,,7152.34,
H4AL02063,,,,,,,,,,,,,,,
S4CA00274,,,,,,,,,,,,,,,
H8PA01153,2008,,,,,,,,,,,,,303483.67,
H4FL20023,2008,,,,,,,,,,,,,3498.79,
H2TX02094,2012,,,,,,,,,,,,,9080.50,
S4NC00089,,,,,,,,,,,,,,,
H6WY00118,2008,,,,,,,,,,,,,112298.80,
H2IN02204,,,,,,,,,,,,,,,
H8CA53035,2010,,,,,,,,,,,,,11992.12,
H0AL05197,2010,,,,,,,,,,,,,756375.70,
H2CA01045,2010,,,,,,,,,,,,,752849.47,
H6CA36125,2008,,,,,,,,,,,,,534.00,
H2SC07041,2012,,,,,,,,,,,,,19453.89,
H0VA08040,2014,,,,,,,,,,,,,674321.14,
H0MN08115,2012,,,,,,,,,,,,,7209.66,
H6OH10097,2006,,,,,,,,,,,,,112.00,
H6NY01100,2008,,,,,,,,,,,,,15856.03,
H8NM01117,2006,,,,,,,,,,,,,68922.96,
H4CA24167,,,,,,,,,,,,,,,
H6KS02227,2008,,,,,,,,,,,,,14817.82,
H0MO01066,2012,,,,,,,,,,,,,851408.35,
H6MD01197,2006,,,,,,,,,,,,,29048.36,
H0TN08246,2012,,,,,,,,,,,,,246776.97,
H0GA13099,2010,,,,,,,,,,,,,8470.82,
H8CA22089,2010,,,,,,,,,,,,,715721.56,
H2FL25018,2008,,,,,,,,,,,,,2447921.76,
S6VA00093,,,,,,,,,,,,,,,
H6PA10109,2008,,,,,,,,,,,,,124814.72,
H0CA46069,2010,,,,,,,,,,,,,1628.40,
H2VA10125,2012,,,,,,,,,,,,,272976.19,
H4CA50055,2010,,,,,,,,,,,,,25115.66,
H2CA06267,2012,,,,,,,,,,,,,37474.27,
H0IN01077,2010,,,,,,,,,,,,,227.63,
S4PA00063,2006,,,,,,,,,,,,,21050978.39,
H6FL11142,2006,,,,,,,,,,,,,14561.74,
H0SC01204,2012,,,,,,,,,,,,,127.50,
H6CO01141,2008,,,,,,,,,,,,,543895.01,
H2GU00066,2012,,,,,,,,,,,,,7669.76,
H0MD06173,2010,,,,,,,,,,,,,26932.73,
H6WI08122,2010,,,,,,,,,,,,,28921.32,
H6OH02102,2006,,,,,,,,,,,,,8796.54,
H0AR01083,2012,,,,,,,,,,,,,883876.10,
H6AK00045,2004,,,,,,,,,,,,,1537375.46,
H0TX17104,2010,,,,,,,,,,,,,145944.25,
H8IL13119,2008,,,,,,,,,,,,,1019769.86,
S8AK00090,2014,,,,,,,,,,,,,2474.40,
H4OH09060,2004,,,,,,,,,,,,,213279.58,
H4MD04121,2014,,,,,,,,,,,,,6869.31,
S6HI00255,2006,,,,,,,,,,,,,334568.00,
S8NM00168,2012,,,,,,,,,,,,,365049.21,
H4MS04080,,,,,,,,,,,,,,,
S8DE00079,2008,,,,,,,,,,,,,496579.00,
H4MI13168,,,,,,,,,,,,,,,
H2FL06091,2008,,,,,,,,,,,,,1929.08,
H8NY09091,2008,,,,,,,,,,,,,321926.50,
H4OH14094,2006,,,,,,,,,,,,,127865.13,
H4FL16088,,,,,,,,,,,,,,,
H0MS01043,2014,,,,,,,,,,,,,250.00,
H0MO02148,2014,,,,,,,,,,,,,121114.12,
H4CA10067,2004,,,,,,,,,,,,,152287.33,
H2NJ13075,2014,,,,,,,,,,,,,1593964.54,
S8NV00073,,,,,,,,,,,,,,,
H0KS02154,2010,,,,,,,,,,,,,1195.82,
H8CA42061,2006,,,,,,,,,,,,,4747.40,
S0FL00445,,,,,,,,,,,,,,,
H2IL17097,2012,,,,,,,,,,,,,11659.19,
H2HI02508,2012,,,,,,,,,,,,,50569.15,
S0FL00395,2010,,,,,,,,,,,,,1285.00,
S2NH00025,,,,,,,,,,,,,,,
H2AZ02014,,,,,,,,,,,,,,,
H2FL03056,2010,,,,,,,,,,,,,919206.21,
S6RI00163,2010,,,,,,,,,,,,,373727.55,
H0NH01217,2014,,,,,,,,,,,,,1193827.56,
H0NC08197,2012,,,,,,,,,,,,,5636.03,
H2AZ04135,2012,,,,,,,,,,,,,19330.41,
H0CA45053,2012,,,,,,,,,,,,,2742.85,
H8WA05110,,,,,,,,,,,,,,,
H8IL14075,2010,,,,,,,,,,,,,7200.00,
H0TN03361,,,,,,,,,,,,,,,
H6VA06116,2006,,,,,,,,,,,,,4405.77,
H2TX21078,2012,,,,,,,,,,,,,22969.72,
S6OR00094,2006,,,,,,,,,,,,,4769.64,
H2PA06080,2010,,,,,,,,,,,,,1083637.28,
H4IA02034,2004,,,,,,,,,,,,,5590.23,
H4IA04113,2014,,,,,,,,,,,,,176854.99,
S4FL00298,2010,,,,,,,,,,,,,123291.19,
H8FL24026,2008,,,,,,,,,,,,,4094.48,
H8MD06069,2008,,,,,,,,,,,,,13890.40,
H4FL10107,2014,,,,,,,,,,,,,881.08,
H6CA34112,2012,,,,,,,,,,,,,27606.50,
S2PA00224,2012,,,,,,,,,,,,,20641853.40,
S0LA00162,,,,,,,,,,,,,,,
S4OK00174,2006,,,,,,,,,,,,,18050.00,
H2CO07121,2012,,,,,,,,,,,,,4818296.86,
H6WA03168,,,,,,,,,,,,,,,
H2TN03169,2012,,,,,,,,,,,,,22925.58,
H8NJ06118,2004,,,,,,,,,,,,,255.85,
H0PA12132,2012,,,,,,,,,,,,,33000.00,
H0IN07157,2012,,,,,,,,,,,,,4622.73,
H2FL13188,2012,,,,,,,,,,,,,1111655.14,
H0AR04038,2010,,,,,,,,,,,,,2876309.28,
S6LA00227,2006,,,,,,,,,,,,,80232.41,
H0VA05061,2010,,,,,,,,,,,,,6638.99,
H0VA04056,2010,,,,,,,,,,,,,28043.22,
H8IL10099,2012,,,,,,,,,,,,,95.00,
H0SC01253,2010,,,,,,,,,,,,,22313.14,
H8CA12098,2006,,,,,,,,,,,,,2928.20,
H2CA15086,2014,,,,,,,,,,,,,595.73,
S4LA00040,2008,,,,,,,,,,,,,18921.00,
H6CO01141,2010,,,,,,,,,,,,,553924.94,
H4OH10100,,,,,,,,,,,,,,,
H6TX30112,2006,,,,,,,,,,,,,70954.91,
H2NY26080,2012,,,,,,,,,,,,,225775.39,
H4LA07029,2010,,,,,,,,,,,,,9698.63,
S4FL00249,,,,,,,,,,,,,,,
S4LA00057,2012,,,,,,,,,,,,,1115841.68,
H4GA08067,2010,,,,,,,,,,,,,25623.83,
S0CO00211,2014,,,,,,,,,,,,,171.68,
H0MI03126,2012,,,,,,,,,,,,,920114.97,
H2IA05072,2014,,,,,,,,,,,,,69624.27,
S4SC00125,,,,,,,,,,,,,,,
H2IN03111,,,,,,,,,,,,,,,
H4MI09067,2004,,,,,,,,,,,,,96402.45,
H8MO09146,2008,,,,,,,,,,,,,711389.66,
H0MS01050,2012,,,,,,,,,,,,,5571.00,
H2NV04045,2012,,,,,,,,,,,,,1259863.73,
S4OK00083,2008,,,,,,,,,,,,,199701.00,
H6PA07097,2010,,,,,,,,,,,,,956.26,
H4PA13124,2012,,,,,,,,,,,,,17621.61,
H0WV01072,,,,,,,,,,,,,,,
S8MN00438,2010,,,,,,,,,,,,,55925.67,
H0NY04099,2010,,,,,,,,,,,,,1300.48,
H2CA38062,2010,,,,,,,,,,,,,2319.50,
S4WA00482,,,,,,,,,,,,,,,
S6MD03201,2008,,,,,,,,,,,,,41.00,
H8VA01246,2008,,,,,,,,,,,,,214800.43,
H0OH07021,2010,,,,,,,,,,,,,25810.50,
H0PA14104,2012,,,,,,,,,,,,,83.88,
H8OH16058,2012,,,,,,,,,,,,,217.45,
H0VT00106,2012,,,,,,,,,,,,,1206.16,
H2VA11164,2012,,,,,,,,,,,,,1145.88,
H4KS02115,2014,,,,,,,,,,,,,60974.03,
H6CA51033,,,,,,,,,,,,,,,
H8CA41063,2004,,,,,,,,,,,,,32841.34,
S6KS00080,2014,,,,,,,,,,,,,9342.25,
H4CO03167,2004,,,,,,,,,,,,,36806.72,
H8GA02046,2004,,,,,,,,,,,,,1434138.39,
H2CA47113,2014,,,,,,,,,,,,,0.00,
H6CA23198,2006,,,,,,,,,,,,,2571.00,
H0MA04036,2012,,,,,,,,,,,,,446241.65,
H8VA05106,2008,,,,,,,,,,,,,1801968.29,
S2ME00083,2012,,,,,,,,,,,,,181258.20,
S2OH00113,2006,,,,,,,,,,,,,13574423.82,
H6VA10183,2006,,,,,,,,,,,,,1557842.61,
H6NY19144,2008,,,,,,,,,,,,,1963924.26,
S8MS00055,2010,,,,,,,,,,,,,256693.89,
S8RI00102,2010,,,,,,,,,,,,,538.00,
H4VA02037,2010,,,,,,,,,,,,,4516.97,
H8LA04241,2008,,,,,,,,,,,,,1826996.39,
S2TN00223,2012,,,,,,,,,,,,,1858.98,
S2CA00286,2012,,,,,,,,,,,,,425.00,
H8VA02046,2010,,,,,,,,,,,,,23177.91,
H4AL06114,2014,,,,,,,,,,,,,65104.55,
H2FL00300,2012,,,,,,,,,,,,,22852.07,
H4NH02175,2006,,,,,,,,,,,,,1495546.67,
H8OH05036,2012,,,,,,,,,,,,,2673.03,
S8AR00112,2010,,,,,,,,,,,,,2028.23,
S0IN00053,2010,,,,,,,,,,,,,3646594.47,
H2IN09084,2004,,,,,,,,,,,,,1244194.31,
S4VT00017,2006,,,,,,,,,,,,,78719.37,
H8SC03062,2012,,,,,,,,,,,,,17959.32,
H0MA05066,2010,,,,,,,,,,,,,75440.69,
H4AS00036,2010,,,,,,,,,,,,,47491.40,
H2MI11133,2014,,,,,,,,,,,,,2723.70,
H4TX02108,2004,,,,,,,,,,,,,1236324.05,
H6UT02325,2006,,,,,,,,,,,,,798.00,
H4MS01078,2006,,,,,,,,,,,,,570020.83,
H0CA15148,2014,,,,,,,,,,,,,900.00,
H4NY03077,2014,,,,,,,,,,,,,12075.84,
H4CA49032,2008,,,,,,,,,,,,,1995.20,
H4OH17071,2004,,,,,,,,,,,,,629.00,
S4TX00086,2006,,,,,,,,,,,,,164101.00,
H6TX09033,2006,,,,,,,,,,,,,56057.83,
H2SC04022,2004,,,,,,,,,,,,,5071.26,
S4SC00083,2010,,,,,,,,,,,,,174870.00,
H4FL16021,2012,,,,,,,,,,,,,12938.14,
H4CA15058,2004,,,,,,,,,,,,,19489.72,
S0ND00093,2010,,,,,,,,,,,,,545000.29,
H0MN01052,2010,,,,,,,,,,,,,3589.00,
H0IL14056,2010,,,,,,,,,,,,,592108.22,
H6OH13133,2008,,,,,,,,,,,,,485029.83,
H0OH07070,,,,,,,,,,,,,,,
H4MD07033,2006,,,,,,,,,,,,,339.50,
H0VA07042,2012,,,,,,,,,,,,,3579.00,
H6NJ13191,2006,,,,,,,,,,,,,1693533.24,
S0DE00092,2014,,,,,,,,,,,,,9155.28,
S6MD03177,2006,,,,,,,,,,,,,35131.29,
H8CO06138,2014,,,,,,,,,,,,,4642486.34,
H6CT05124,2012,,,,,,,,,,,,,29230.83,
H6MN01174,2008,,,,,,,,,,,,,1358.50,
H2FL14152,2012,,,,,,,,,,,,,16950.14,
H0MI10071,2010,,,,,,,,,,,,,14883.00,
H4MD06209,2014,,,,,,,,,,,,,12443.87,
H0FL25038,2014,,,,,,,,,,,,,14110.35,
H0CT02124,2004,,,,,,,,,,,,,2413240.62,
H2OH14064,2012,,,,,,,,,,,,,5444.88,
S0WV00090,,,,,,,,,,,,,,,
S4AK00099,2004,,,,,,,,,,,,,1137.01,
H6OR03064,2008,,,,,,,,,,,,,831040.86,
H8AZ05113,2008,,,,,,,,,,,,,6444.95,
H6TX26078,2006,,,,,,,,,,,,,541.00,
H8CO04067,2012,,,,,,,,,,,,,15405.67,
H6OK05152,2008,,,,,,,,,,,,,21251.83,
H0CO04122,2012,,,,,,,,,,,,,9615.15,
H8AL05109,2012,,,,,,,,,,,,,5670.05,
S6MT00162,2012,,,,,,,,,,,,,11540.39,
H0OH12120,2010,,,,,,,,,,,,,1420199.07,
S6MT00097,2012,,,,,,,,,,,,,5029.50,
H8LA02088,2012,,,,,,,,,,,,,3180.00,
H2IN02220,2012,,,,,,,,,,,,,14227.09,
S0AR00028,2014,,,,,,,,,,,,,191144.20,
S6MN00267,2012,,,,,,,,,,,,,32301.07,
H2AZ08094,2014,,,,,,,,,,,,,8204.91,
S2IL00119,2014,,,,,,,,,,,,,2407086.39,
H2NM01102,2014,,,,,,,,,,,,,385.00,
H2OR01133,2014,,,,,,,,,,,,,521.25,
H4WA03080,2004,,,,,,,,,,,,,755.39,
H4KY02030,,,,,,,,,,,,,,,
H6VA08211,2010,,,,,,,,,,,,,1500.00,
S8NC00239,2014,,,,,,,,,,,,,14346.96,
H4NV04017,2014,,,,,,,,,,,,,370305.38,
S8DE00012,2006,,,,,,,,,,,,,1803989.25,
H8OH03098,2012,,,,,,,,,,,,,4977.57,
H4TX28061,,,,,,,,,,,,,,,
S0CA00199,2012,,,,,,,,,,,,,39087.38,
H6MN01174,2014,,,,,,,,,,,,,1815.43,
H0CA47083,2010,,,,,,,,,,,,,33477.81,
H2NY21073,,,,,,,,,,,,,,,
H8CT04057,2010,,,,,,,,,,,,,190300.14,
S2OH00170,2012,,,,,,,,,,,,,5029.50,
H0TX22104,2010,,,,,,,,,,,,,7991.36,
H4MA10092,2006,,,,,,,,,,,,,10158.55,
H2NY19077,2014,,,,,,,,,,,,,2535.77,
H0MO06073,2014,,,,,,,,,,,,,1705.50,
H4CO04041,,,,,,,,,,,,,,,
S0FL00312,2012,,,,,,,,,,,,,10500.00,
H4IN02119,,,,,,,,,,,,,,,
H8LA04241,2010,,,,,,,,,,,,,6060.07,
H6CA48070,2006,,,,,,,,,,,,,30421.67,
S2SD00068,2006,,,,,,,,,,,,,4769.64,
H0HI02122,2010,,,,,,,,,,,,,740.93,
H8NY21146,2010,,,,,,,,,,,,,13960.90,
H0AL05049,2012,,,,,,,,,,,,,735.00,
H6WA03135,2012,,,,,,,,,,,,,21599.33,
H0IN09070,2014,,,,,,,,,,,,,4147.93,
H0CA01106,,,,,,,,,,,,,,,
H4TX04039,2008,,,,,,,,,,,,,10550.15,
S2TX00106,2012,,,,,,,,,,,,,790317.32,
S4GA11137,2008,,,,,,,,,,,,,6792.00,
H6OK00039,,,,,,,,,,,,,,,
H2MO02136,2012,,,,,,,,,,,,,225.00,
H2IN06189,2014,,,,,,,,,,,,,1371.20,
S6MT00097,2012,,,,,,,,,,,,,32100.55,
H4NC05112,2004,,,,,,,,,,,,,12029.06,
H2IL14078,2014,,,,,,,,,,,,,52339.22,
H6CO05167,2006,,,,,,,,,,,,,246724.07,
H8OH01043,2006,,,,,,,,,,,,,2958432.42,
H4GA06087,2012,,,,,,,,,,,,,9981.01,
H6NJ12144,2010,,,,,,,,,,,,,8158.89,
H6NH01230,2008,,,,,,,,,,,,,1554662.88,
S6MN00341,,,,,,,,,,,,,,,
S0FL00338,2010,,,,,,,,,,,,,172468.22,
H2MD08126,2008,,,,,,,,,,,,,524608.16,
S2PA00232,2014,,,,,,,,,,,,,350.00,
H4VA08158,,,,,,,,,,,,,,,
H8FL07039,2008,,,,,,,,,,,,,28578.00,
H0PA06084,2014,,,,,,,,,,,,,909.65,
H8NY29032,2012,,,,,,,,,,,,,856757.53,
H0GA09030,2014,,,,,,,,,,,,,12404.41,
H0NJ07220,2010,,,,,,,,,,,,,812.00,
H0ID02103,2010,,,,,,,,,,,,,1967.61,
H0NY01129,2010,,,,,,,,,,,,,13522.30,
H2HI02110,2010,,,,,,,,,,,,,13725.81,
H0AZ05102,2010,,,,,,,,,,,,,34500.86,
H0OR04081,2014,,,,,,,,,,,,,601662.63,
H0WY00129,2010,,,,,,,,,,,,,36265.39,
H6NJ05155,2008,,,,,,,,,,,,,271413.79,
H8MO09088,2008,,,,,,,,,,,,,3917.24,
H2NY06157,2012,,,,,,,,,,,,,122887.93,
S6NJ00289,2008,,,,,,,,,,,,,1718340.00,
H0FL15054,2012,,,,,,,,,,,,,2720.09,
S6TN00232,2008,,,,,,,,,,,,,14817.00,
S6ME00159,2014,,,,,,,,,,,,,4000.00,
H6CA26183,2014,,,,,,,,,,,,,3937.39,
H0IA03139,2014,,,,,,,,,,,,,105476.71,
H4NY20097,2004,,,,,,,,,,,,,1255.16,
S6OH00163,2014,,,,,,,,,,,,,9645.10,
H4AR02158,2014,,,,,,,,,,,,,104081.99,
H4VA08315,2014,,,,,,,,,,,,,8700.62,
S0WA00357,2014,,,,,,,,,,,,,2400.00,
H2DE00072,2006,,,,,,,,,,,,,931970.06,
H8WI01024,2014,,,,,,,,,,,,,2628.93,
H6MO07128,2004,,,,,,,,,,,,,2208028.44,
H0AZ03321,2012,,,,,,,,,,,,,5444.88,
H8OH01043,,,,,,,,,,,,,,,
H0KY04109,2010,,,,,,,,,,,,,368043.87,
H0AZ05110,2010,,,,,,,,,,,,,14906.67,
H0NY17133,2010,,,,,,,,,,,,,37481.06,
H6MO05189,2006,,,,,,,,,,,,,26764.00,
H0FL18025,2004,,,,,,,,,,,,,781908.95,
H2VA06115,2014,,,,,,,,,,,,,1256119.65,
H6MN08047,2010,,,,,,,,,,,,,2130.00,
H2MA09072,2006,,,,,,,,,,,,,645743.84,
H8MN05023,2004,,,,,,,,,,,,,328514.16,
H8IN05121,2008,,,,,,,,,,,,,14831.00,
H4OR04075,2004,,,,,,,,,,,,,64313.75,
H8CA01109,2010,,,,,,,,,,,,,128156.03,
H8IN05097,2012,,,,,,,,,,,,,118214.73,
H6NE03115,2014,,,,,,,,,,,,,304562.56,
S8MI00323,,,,,,,,,,,,,,,
S0NV00138,2010,,,,,,,,,,,,,28002974.86,
H8OH05093,2008,,,,,,,,,,,,,3241.00,
H4WA10010,2014,,,,,,,,,,,,,4566.31,
H0TX12188,2010,,,,,,,,,,,,,41040.89,
S2TN00058,2012,,,,,,,,,,,,,48998.92,
H6IN09093,,,,,,,,,,,,,,,
H0MO06073,2008,,,,,,,,,,,,,141855.34,
H6ID01185,2006,,,,,,,,,,,,,3313.86,
H2FL00250,2004,,,,,,,,,,,,,545424.46,
H6IA02146,2008,,,,,,,,,,,,,758340.55,
H2AZ09027,2014,,,,,,,,,,,,,1535.93,
H8TX10052,2010,,,,,,,,,,,,,1931.58,
H6AR02229,2006,,,,,,,,,,,,,6144.80,
